row,shift,method,peak_height_frac,peak_fwhm_pts,xcorr_lag,stretched_flag
515,1485,zero_peak,0.056556335485348136,167,1450,False
516,789,zero_peak,0.4587638960074771,122,-759,False
517,731,zero_peak,0.45870283815746465,117,-756,False
518,765,zero_peak,0.18224842395448482,144,-781,False
519,1265,zero_peak,0.12764713580119166,142,7004,False
520,1265,zero_peak,0.12764713580119216,142,7004,False
521,1289,zero_peak,0.15554977104988485,179,6989,False
522,1289,zero_peak,0.15554977104988607,179,6989,False
523,1493,zero_peak,0.031130332209826476,179,1453,False
524,765,zero_peak,0.28378375826510416,122,-752,False
525,795,zero_peak,0.5680323963106787,107,-761,False
526,817,zero_peak,0.5974108070706158,103,-782,False
527,730,zero_peak,0.46798485236636905,114,-755,False
528,1494,zero_peak,0.07043969902837127,141,6787,False
529,1488,zero_peak,0.05932583687020387,179,-2886,False
530,754,zero_peak,0.996446407388886,122,-759,False
531,713,zero_peak,0.3036869915957826,127,-1602,False
532,744,zero_peak,0.2237297898833352,117,-764,False
533,772,zero_peak,0.35344509207657304,120,-664,False
534,734,zero_peak,0.27926494336447616,106,-761,False
535,784,zero_peak,0.5049664222147503,109,-756,False
536,1271,zero_peak,0.11601384134855369,171,5556,False
537,1271,zero_peak,0.11601384134855343,171,5556,False
538,778,zero_peak,0.41576953895842006,109,-759,False
539,1285,zero_peak,0.09680028344152396,161,4290,False
540,1285,zero_peak,0.09680028344152386,161,4290,False
541,785,zero_peak,0.46966996740367695,83,-764,False
542,772,zero_peak,0.5142100204323438,130,-756,False
543,749,zero_peak,0.4175047927047675,102,-751,False
544,1229,zero_peak,0.09440156009479922,148,7044,False
545,1229,zero_peak,0.0944015600947989,148,7044,False
546,757,zero_peak,0.3775620799314438,125,-762,False
547,781,zero_peak,0.45174542070266493,107,-761,False
548,769,zero_peak,0.4071449822592725,121,-760,False
549,1273,zero_peak,0.11337057974516562,178,4305,False
550,1273,zero_peak,0.11337057974516589,178,4305,False
551,792,zero_peak,0.6233283171891222,107,-762,False
552,787,zero_peak,0.41673177382468496,109,-762,False
553,767,zero_peak,0.41366358036060374,119,-765,False
554,763,zero_peak,0.35427698966572463,120,-759,False
555,753,zero_peak,0.40065759928577716,119,-758,False
556,744,zero_peak,0.333474863043963,93,-766,False
557,782,zero_peak,0.4559064291835508,119,-765,False
558,1519,zero_peak,0.047530962217830035,159,-2884,True
559,1507,zero_peak,0.06768997638883163,128,1396,True
560,1325,zero_peak,0.11031027591162046,169,5504,False
561,1325,zero_peak,0.11031027591162329,169,5504,False
562,-5501,xcorr_fallback,0.0,0,5501,True
563,-5501,xcorr_fallback,0.0,0,5501,True
564,1313,zero_peak,0.21141469894099113,187,6974,False
565,1313,zero_peak,0.21141469894098952,187,6974,False
566,702,zero_peak,0.5581076371059847,104,-753,False
567,-5500,xcorr_fallback,0.0,0,5500,True
568,-5500,xcorr_fallback,0.0,0,5500,True
569,793,zero_peak,0.6468261498984499,105,-763,False
570,804,zero_peak,0.3712727331611049,103,-2378,False
571,793,zero_peak,0.46142614961298806,101,-764,False
572,784,zero_peak,0.29425379555162257,112,-786,False
573,1279,zero_peak,0.10317884595487613,177,7040,False
574,1279,zero_peak,0.1031788459548761,177,7040,False
575,1271,zero_peak,0.14654128316880324,158,6998,False
576,1271,zero_peak,0.14654128316880302,158,6998,False
577,772,zero_peak,0.3396405050968727,123,-760,False
578,668,zero_peak,0.15248008205614788,122,-801,False
579,-2520,xcorr_fallback,0.0,0,2520,True
580,728,zero_peak,0.5533713035600198,94,-2373,False
581,1492,zero_peak,0.04248995716693673,160,4107,False
582,768,zero_peak,0.21564075835662938,124,-762,False
583,750,zero_peak,0.3282124997325727,140,-758,False
584,732,zero_peak,0.2898764443443946,137,-747,False
585,714,zero_peak,0.30681936244585956,103,-760,False
586,779,zero_peak,0.997701459834918,81,-768,False
587,1583,zero_peak,0.028785401228539308,135,1338,True
588,785,zero_peak,0.5110008990543893,107,-760,False
589,768,zero_peak,0.33557541880030306,156,-755,False
590,757,zero_peak,0.3539393109288907,122,-758,False
591,751,zero_peak,0.6173529987616814,126,-763,False
592,1281,zero_peak,0.10064972305962597,172,5537,False
593,1281,zero_peak,0.1006497230596258,172,5537,False
594,1317,zero_peak,0.18973218278999246,156,6971,False
595,1317,zero_peak,0.18973218278999215,156,6971,False
596,795,zero_peak,0.3469112280890547,131,-757,False
597,758,zero_peak,0.6105805717693971,147,-759,False
598,-2370,zero_peak,0.9745097864325164,39,4537,True
599,1263,zero_peak,0.1915752383810169,160,7002,False
600,1263,zero_peak,0.19157523838101914,160,7002,False
601,1251,zero_peak,0.12311684942707432,181,5574,False
602,1251,zero_peak,0.12311684942707424,181,5574,False
603,758,zero_peak,0.23193270139218794,142,-758,False
604,738,zero_peak,0.2215699933647119,124,-760,False
605,1277,zero_peak,0.14595853830454433,150,4295,False
606,1277,zero_peak,0.14595853830454486,150,4295,False
607,1265,zero_peak,0.08165933078769069,173,7008,False
608,1265,zero_peak,0.08165933078769007,173,7008,False
609,740,zero_peak,0.376815907004197,142,-755,False
610,748,zero_peak,0.2972909662510028,116,-762,False
611,772,zero_peak,0.5439307243552437,114,-758,False
612,1317,zero_peak,0.10661810992475974,170,5503,False
613,1317,zero_peak,0.10661810992476013,170,5503,False
614,1329,zero_peak,0.1062106585127055,175,4934,False
615,1329,zero_peak,0.10621065851270567,175,4934,False
616,753,zero_peak,0.4848435080743392,132,-758,False
617,-5497,xcorr_fallback,0.0,0,5497,True
618,-5497,xcorr_fallback,0.0,0,5497,True
619,751,zero_peak,0.26044136863848844,119,-763,False
620,794,zero_peak,0.4444862771629271,126,-764,False
621,729,zero_peak,0.5223704772796874,115,-753,False
622,1311,zero_peak,0.1119957976250157,189,5508,False
623,1311,zero_peak,0.11199579762501503,189,5508,False
624,1325,zero_peak,0.1272391948326299,151,5497,False
625,1325,zero_peak,0.1272391948326279,151,5497,False
626,723,zero_peak,0.219008991492089,124,-753,False
627,764,zero_peak,0.24104069902941128,146,-750,False
628,783,zero_peak,0.6368251298521383,85,-764,False
629,760,zero_peak,0.2970577493917728,120,-755,False
630,754,zero_peak,0.4705095002465398,136,-665,False
631,759,zero_peak,0.4810224411451118,108,-755,False
632,1287,zero_peak,0.13811125566789867,161,6980,False
633,1287,zero_peak,0.13811125566789914,161,6980,False
634,1229,zero_peak,0.08915949177220188,169,7040,False
635,1229,zero_peak,0.08915949177220324,169,7040,False
636,1495,zero_peak,0.03396120791365936,189,-2884,False
637,19,zero_peak,0.14356291111935413,106,7,False
638,695,zero_peak,0.1501837467406783,115,-621,False
639,675,zero_peak,0.2184460305568662,86,-790,False
640,1311,zero_peak,0.17365066172192242,155,6969,False
641,1311,zero_peak,0.17365066172192237,155,6969,False
642,749,zero_peak,0.2660274198871532,140,-758,False
643,774,zero_peak,0.4265867536988785,134,-755,False
644,727,zero_peak,0.24825269970013986,85,-584,False
645,780,zero_peak,0.32084373713069764,117,-765,False
646,778,zero_peak,0.26001930276036167,148,-753,False
647,1283,zero_peak,0.14592757731141767,171,4291,False
648,1283,zero_peak,0.14592757731141745,171,4291,False
649,800,zero_peak,0.22999840829910181,119,-783,False
650,702,zero_peak,0.358749519134074,106,-755,False
651,761,zero_peak,0.3885768890927403,141,-755,False
652,1281,zero_peak,0.09084382999609915,170,6993,False
653,1281,zero_peak,0.09084382999609901,170,6993,False
654,726,zero_peak,0.2624087569746916,136,-755,False
655,767,zero_peak,0.39039407211149013,107,-757,False
656,726,zero_peak,0.6681303216674055,112,-760,False
657,-2377,zero_peak,0.9761140616339197,40,4542,True
658,735,zero_peak,0.29674480423474786,136,-759,False
659,771,zero_peak,0.23573634058777976,150,-755,False
660,1281,zero_peak,0.09698100786603134,177,5539,False
661,1281,zero_peak,0.0969810078660307,177,5539,False
662,742,zero_peak,0.18735787552062183,142,-758,False
663,745,zero_peak,0.3572487776607341,126,-753,False
664,696,zero_peak,0.2795602483690523,131,-757,False
665,1277,zero_peak,0.19161564119886193,164,7045,False
666,1277,zero_peak,0.191615641198862,164,7045,False
667,781,zero_peak,0.3034109161466288,125,-759,False
668,764,zero_peak,0.269661323812777,120,-761,False
669,801,zero_peak,0.25812689009351053,110,-780,False
670,1293,zero_peak,0.09239110491298422,189,4290,False
671,1293,zero_peak,0.09239110491298438,189,4290,False
672,1330,zero_peak,0.09807175450090909,185,5485,False
673,1330,zero_peak,0.09807175450090903,185,5485,False
674,766,zero_peak,0.711165075825337,111,-760,False
675,-2368,zero_peak,0.9754244265107432,44,4531,True
676,804,zero_peak,0.37145229349934483,125,-765,False
677,1543,zero_peak,0.0694104575147527,145,1362,True
678,769,zero_peak,0.3578448127269983,143,-757,False
679,786,zero_peak,0.44351403775331205,113,-761,False
680,754,zero_peak,0.45336301992975797,110,-753,False
681,669,zero_peak,0.24670164015574494,97,-797,False
682,778,zero_peak,0.3652072039288077,119,-761,False
683,1210,zero_peak,0.21601217978516107,155,7197,False
684,1210,zero_peak,0.2160121797851741,155,7197,False
685,762,zero_peak,0.29395240961263214,125,-2373,False
686,716,zero_peak,0.24289545236613017,100,-762,False
687,653,zero_peak,0.24992033902061173,71,-584,False
688,1488,zero_peak,0.044294558324130755,131,-2869,False
689,745,zero_peak,0.329161402973293,98,-1608,False
690,759,zero_peak,0.2034133192312238,139,-754,False
691,694,zero_peak,0.197551414299222,115,-782,False
692,742,zero_peak,0.4486712952659628,111,-760,False
693,743,zero_peak,0.24187420450283112,90,-619,False
694,787,zero_peak,0.28640951449261665,129,-762,False
695,807,zero_peak,0.34823026314413,91,-786,False
696,751,zero_peak,0.19096015177570927,132,-757,False
697,1289,zero_peak,0.11910604227002825,141,4288,False
698,1289,zero_peak,0.11910604227002858,141,4288,False
699,739,zero_peak,0.32143183113093005,140,-754,False
700,791,zero_peak,0.3580690195860073,126,-761,False
701,743,zero_peak,0.19439711984730437,118,-741,False
702,1305,zero_peak,0.07939860975344677,189,5502,False
703,1305,zero_peak,0.07939860975344937,189,5502,False
704,746,zero_peak,0.23991785096177104,122,-1607,False
705,760,zero_peak,0.22562072915573025,91,-682,False
706,1292,zero_peak,0.1008133484170295,152,4285,False
707,1292,zero_peak,0.10081334841702905,152,4285,False
708,781,zero_peak,0.34253649291823407,131,-763,False
709,715,zero_peak,0.3499798799296497,122,-756,False
710,784,zero_peak,0.26748073850862253,114,-774,False
711,746,zero_peak,0.2992315994694824,143,-753,False
712,694,zero_peak,0.17987848266714646,101,-557,False
713,720,zero_peak,0.2654675408593119,95,-791,False
714,774,zero_peak,0.2769040614742934,116,-763,False
715,736,zero_peak,0.1867306550827284,84,-617,False
716,-2383,zero_peak,0.9768735512175833,39,4553,True
717,722,zero_peak,0.291890084408446,106,-761,False
718,765,zero_peak,0.441320753741849,128,-764,False
719,757,zero_peak,0.28585743574907824,155,-757,False
720,772,zero_peak,0.6518063662028875,108,-760,False
721,780,zero_peak,0.2259792207034103,137,-756,False
722,-2385,zero_peak,0.9923922777071741,40,4547,True
723,780,zero_peak,0.6398488431498374,79,-764,False
724,770,zero_peak,0.15267986566415725,105,-1607,False
725,799,zero_peak,0.13617232907736448,147,-788,False
726,1267,zero_peak,0.18360833909206123,160,7053,False
727,1267,zero_peak,0.1836083390920598,160,7053,False
728,700,zero_peak,0.2562617093029079,140,-758,False
729,724,zero_peak,0.42052642065396173,112,-754,False
730,1287,zero_peak,0.1625554184971466,148,6980,False
731,1287,zero_peak,0.1625554184971472,148,6980,False
732,1277,zero_peak,0.09497964640816954,167,5541,False
733,1277,zero_peak,0.09497964640816967,167,5541,False
734,777,zero_peak,0.13697186520098156,140,-749,False
735,1295,zero_peak,0.12729166483479562,184,6981,False
736,1295,zero_peak,0.12729166483479562,184,6981,False
737,761,zero_peak,0.567511412148788,124,-757,False
738,782,zero_peak,0.18199279047463315,127,-758,False
739,681,zero_peak,0.28358602670852123,130,-756,False
740,801,zero_peak,0.46263533029681775,99,-758,False
741,1477,zero_peak,0.06355888525537623,173,6803,False
742,720,zero_peak,0.15903274582761262,106,-646,False
743,706,zero_peak,0.17924134286239682,102,-562,False
744,692,zero_peak,0.266726743674737,82,-791,False
745,636,zero_peak,0.1826450399439426,125,-770,False
746,717,zero_peak,0.743437258670692,114,-749,False
747,1314,zero_peak,0.12377091497052074,168,5502,False
748,1314,zero_peak,0.12377091497052008,168,5502,False
749,561,zero_peak,0.2610542078726625,83,-781,False
750,1301,zero_peak,0.21723825721388476,174,6972,False
751,1301,zero_peak,0.21723825721386472,174,6972,False
752,763,zero_peak,0.1722385002221593,157,-759,False
753,1291,zero_peak,0.0998097005448493,145,6978,False
754,1291,zero_peak,0.09980970054485087,145,6978,False
755,769,zero_peak,0.8216124209703869,107,-760,False
756,765,zero_peak,0.2157293993188587,154,-753,False
757,755,zero_peak,0.19722084565375483,130,-787,False
758,721,zero_peak,0.1746759844749921,91,-565,False
759,749,zero_peak,0.5254916579775437,121,-761,False
760,748,zero_peak,0.345894894333271,129,-749,False
761,732,zero_peak,0.08476115031120093,95,7014,False
762,1321,zero_peak,0.1109446839765745,170,5503,False
763,1321,zero_peak,0.11094468397657395,170,5503,False
764,678,zero_peak,0.2059730415445101,84,-406,False
765,631,zero_peak,0.248189370110421,77,-552,False
766,1316,zero_peak,0.10088631069117734,180,5501,False
767,1316,zero_peak,0.10088631069117399,180,5501,False
768,751,zero_peak,0.26397380859557035,121,-757,False
769,743,zero_peak,0.38644780645353066,113,-756,False
770,718,zero_peak,0.3764215957492542,133,-758,False
771,791,zero_peak,0.28480940729211673,122,-763,False
772,758,zero_peak,0.26411090251617925,103,-807,False
773,1279,zero_peak,0.07999943842002341,174,6983,False
774,1279,zero_peak,0.07999943842002316,174,6983,False
775,736,zero_peak,0.21278007550265726,92,-531,False
776,756,zero_peak,0.29342914860366676,118,-756,False
777,676,zero_peak,0.1293009912629196,100,-594,False
778,746,zero_peak,0.25735324253687536,149,-756,False
779,692,zero_peak,0.18633296247916364,91,-596,False
780,1321,zero_peak,0.09120573487341531,161,6970,False
781,1321,zero_peak,0.09120573487341713,161,6970,False
782,740,zero_peak,0.18746585512425537,108,-590,False
783,733,zero_peak,0.4475045653004438,72,-788,False
784,769,zero_peak,0.20271283052042874,90,-609,False
785,732,zero_peak,0.2548515093359967,103,-786,False
786,763,zero_peak,0.3560172646568509,135,-756,False
787,694,zero_peak,0.2692523884491698,82,-790,False
788,696,zero_peak,0.1858952725685926,95,-618,False
789,821,zero_peak,0.3161525301086836,96,-784,False
790,741,zero_peak,0.3471981454787387,107,-761,False
791,746,zero_peak,0.3453315594340295,111,-791,False
792,272,xcorr_fallback,0.0,0,-272,False
793,737,zero_peak,0.23404566212279995,80,-621,False
794,790,zero_peak,0.24113169464451534,127,-780,False
795,736,zero_peak,0.40845884133236166,136,-760,False
796,673,zero_peak,0.17040003841482296,99,7038,False
797,776,zero_peak,0.25354256687728915,127,-758,False
798,772,zero_peak,0.169220206580448,128,-764,False
799,732,zero_peak,0.19797981453834315,95,-616,False
800,755,zero_peak,0.18560342668660423,148,-782,False
801,792,zero_peak,0.28011779686012855,123,-784,False
802,736,zero_peak,0.21562104292132736,100,-789,False
803,1233,zero_peak,0.13143937093371083,178,7044,False
804,1233,zero_peak,0.13143937093371066,178,7044,False
805,776,zero_peak,0.35237951765115233,123,-757,False
806,744,zero_peak,0.3239581572715753,107,-763,False
807,716,zero_peak,0.17607451666687454,106,-584,False
808,1269,zero_peak,0.03789030934567204,151,7067,False
809,1269,zero_peak,0.03789030934567199,151,7067,False
810,1271,zero_peak,0.08733860746874626,171,7002,False
811,1271,zero_peak,0.0873386074687463,171,7002,False
812,730,zero_peak,0.20722021318786818,106,-610,False
813,743,zero_peak,0.264479568818063,83,-511,False
814,-4638,xcorr_fallback,0.0,0,4638,True
815,673,zero_peak,0.09181713532470095,110,-406,False
816,726,zero_peak,0.18087973022251494,98,-626,False
817,695,zero_peak,0.14132107111860998,100,-577,False
818,781,zero_peak,0.05034852116855851,162,7197,False
819,743,zero_peak,0.11992062615341358,151,-777,False
820,705,zero_peak,0.2595384536392833,90,-581,False
821,772,zero_peak,0.4293480567801866,136,-754,False
822,644,zero_peak,0.11325488608140466,73,-588,False
823,653,zero_peak,0.1799714769155557,81,-507,False
824,720,zero_peak,0.28968135597839684,90,-559,False
825,752,zero_peak,0.676560769714855,110,-765,False
826,1533,zero_peak,0.02127476495653456,115,7614,True
827,769,zero_peak,0.25807614083283364,135,-755,False
828,813,zero_peak,0.3723723845250949,108,-778,False
829,717,zero_peak,0.13924112116902554,93,-578,False
830,683,zero_peak,0.6062876418998719,80,-759,False
831,813,zero_peak,0.1641872569903613,126,-774,False
832,792,zero_peak,0.20435699618618108,117,-757,False
833,1325,zero_peak,0.1559709141699857,178,6964,False
834,1325,zero_peak,0.1559709141699855,178,6964,False
835,1312,zero_peak,0.21879976337817625,177,6973,False
836,1312,zero_peak,0.21879976337818643,177,6973,False
837,690,zero_peak,0.22032960168391622,82,-779,False
838,744,zero_peak,0.1562050613153677,105,-603,False
839,-19,zero_peak,0.1907906999979643,97,15,False
840,685,zero_peak,0.2064404696856414,96,-780,False
841,770,zero_peak,0.16090074645696487,169,-754,False
842,734,zero_peak,0.32908498632647176,101,-762,False
843,772,zero_peak,0.47766739659623697,95,-789,False
844,682,zero_peak,0.18162653222464883,88,-508,False
845,762,zero_peak,0.2767285428103708,128,-759,False
846,716,zero_peak,0.2733857032213732,99,-773,False
847,743,zero_peak,0.5156860426637506,141,-738,False
848,723,zero_peak,0.23858042592387133,94,-788,False
849,724,zero_peak,0.24148005599209632,119,-758,False
850,681,zero_peak,0.2021742800908675,102,-766,False
851,772,zero_peak,0.3206345741154282,145,-754,False
852,747,zero_peak,0.29525937562811166,117,-763,False
853,685,zero_peak,0.08600252108241695,102,-605,False
854,1269,zero_peak,0.11268567768527994,171,7005,False
855,1269,zero_peak,0.11268567768527962,171,7005,False
856,764,zero_peak,0.2813231093809537,112,-779,False
857,786,zero_peak,0.45652616682069713,142,-775,False
