bmse_id,simulation,name,inchi,inchi_skeleton,formula,ref_field_mhz,n_sim_points,roi_rmsd,ph,temperature_k,solvent,reference,sim_csv,has_field
bmse000208,simulation_1,L-lactic-acid,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)/t2-/m0/s1",1S/C3H6O3/c1-2(4)3(5)6,C3H6O3,499.84,32768,0.00736,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000208/simulation_1/B0s/sim_600MHz.csv,True
bmse000209,simulation_1,D-Citrulline,"InChI=1S/C6H13N3O3/c7-4(5(10)11)2-1-3-9-6(8)12/h4H,1-3,7H2,(H,10,11)(H3,8,9,12)/t4-/m0/s1",1S/C6H13N3O3/c7-4(5(10)11)2-1-3-9-6(8)12,C6H13N3O3,400.13,32768,0.02761,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000209/simulation_1/B0s/sim_600MHz.csv,True
bmse000209,simulation_2,D-Citrulline,"InChI=1S/C6H13N3O3/c7-4(5(10)11)2-1-3-9-6(8)12/h4H,1-3,7H2,(H,10,11)(H3,8,9,12)/t4-/m0/s1",1S/C6H13N3O3/c7-4(5(10)11)2-1-3-9-6(8)12,C6H13N3O3,899.75,32768,0.03847,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000209/simulation_2/B0s/sim_600MHz.csv,True
bmse000211,simulation_1,L-carnitine,"InChI=1S/C7H15NO3/c1-8(2,3)5-6(9)4-7(10)11/h6,9H,4-5H2,1-3H3/t6-/m1/s1","1S/C7H15NO3/c1-8(2,3)5-6(9)4-7(10)11",C7H15NO3,400.13,32768,0.02189,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000211/simulation_1/B0s/sim_600MHz.csv,True
bmse000212,simulation_1,Maleic-acid,"InChI=1S/C4H4O4/c5-3(6)1-2-4(7)8/h1-2H,(H,5,6)(H,7,8)/b2-1-",1S/C4H4O4/c5-3(6)1-2-4(7)8,C4H4O4,400.13,32768,0.00982,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000212/simulation_1/B0s/sim_600MHz.csv,True
bmse000220,simulation_1,Phenylacetic-acid,"InChI=1S/C8H8O2/c9-8(10)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,9,10)",1S/C8H8O2/c9-8(10)6-7-4-2-1-3-5-7,C8H8O2,400.13,32768,0.01362,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000220/simulation_1/B0s/sim_600MHz.csv,True
bmse000222,simulation_1,DL-serine,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",1S/C3H7NO3/c4-2(1-5)3(6)7,C3H7NO3,400.13,32768,0.00718,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000222/simulation_1/B0s/sim_600MHz.csv,True
bmse000223,simulation_1,4-Nitrophenol,"InChI=1S/C6H5NO3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H",1S/C6H5NO3/c8-6-3-1-5(2-4-6)7(9)10,C6H5NO3,400.13,32768,0.02111,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000223/simulation_1/B0s/sim_600MHz.csv,True
bmse000224,simulation_1,Trimethylamine,InChI=1S/C3H9N/c1-4(2)3/h1-3H3,1S/C3H9N/c1-4(2)3,C3H9N,400.13,32768,0.00236,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000224/simulation_1/B0s/sim_600MHz.csv,True
bmse000225,simulation_1,D-L-glyceraldehyde,"InChI=1S/C3H6O3/c4-1-3(6)2-5/h1,3,5-6H,2H2/t3-/m1/s1",1S/C3H6O3/c4-1-3(6)2-5,C3H6O3,400.13,32768,0.01985,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000225/simulation_1/B0s/sim_600MHz.csv,True
bmse000227,simulation_1,Biotin,"InChI=1S/C10H16N2O3S/c13-8(14)4-2-1-3-7-9-6(5-16-7)11-10(15)12-9/h6-7,9H,1-5H2,(H,13,14)(H2,11,12,15)/t6-,7-,9-/m0/s1",1S/C10H16N2O3S/c13-8(14)4-2-1-3-7-9-6(5-16-7)11-10(15)12-9,C10H16N2O3S,600.13,32768,0.01918,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000227/simulation_1/B0s/sim_600MHz.csv,True
bmse000230,simulation_1,D-glucono-1-5-lactone,"InChI=1S/C6H10O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-5,7-10H,1H2/t2-,3-,4+,5-/m1/s1",1S/C6H10O6/c7-1-2-3(8)4(9)5(10)6(11)12-2,C6H10O6,400.13,32768,0.01396,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000230/simulation_1/B0s/sim_600MHz.csv,True
bmse000236,simulation_1,D-alanine,"InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m1/s1",1S/C3H7NO2/c1-2(4)3(5)6,C3H7NO2,400.13,32768,0.00726,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000236/simulation_1/B0s/sim_600MHz.csv,True
bmse000238,simulation_1,L-malic-acid,"InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)/t2-/m0/s1",1S/C4H6O5/c5-2(4(8)9)1-3(6)7,C4H6O5,400.13,32768,0.01120,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000238/simulation_1/B0s/sim_600MHz.csv,True
bmse000239,simulation_1,D-saccharate,"InChI=1S/C6H10O8/c7-1(3(9)5(11)12)2(8)4(10)6(13)14/h1-4,7-10H,(H,11,12)(H,13,14)/t1-,2-,3-,4+/m0/s1",1S/C6H10O8/c7-1(3(9)5(11)12)2(8)4(10)6(13)14,C6H10O8,400.13,32768,0.01557,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000239/simulation_1/B0s/sim_600MHz.csv,True
bmse000241,simulation_1,N-N-dimethylglycine,"InChI=1S/C4H9NO2/c1-5(2)3-4(6)7/h3H2,1-2H3,(H,6,7)",1S/C4H9NO2/c1-5(2)3-4(6)7,C4H9NO2,400.13,32768,0.00207,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000241/simulation_1/B0s/sim_600MHz.csv,True
bmse000242,simulation_1,Isethionic-acid,"InChI=1S/C2H6O4S/c3-1-2-7(4,5)6/h3H,1-2H2,(H,4,5,6)","1S/C2H6O4S/c3-1-2-7(4,5)6",C2H6O4S,400.13,32768,0.01077,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000242/simulation_1/B0s/sim_600MHz.csv,True
bmse000243,simulation_1,Tyramine,"InChI=1S/C8H11NO/c9-6-5-7-1-3-8(10)4-2-7/h1-4,10H,5-6,9H2",1S/C8H11NO/c9-6-5-7-1-3-8(10)4-2-7,C8H11NO,499.84,32768,0.00628,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000243/simulation_1/B0s/sim_600MHz.csv,True
bmse000244,simulation_1,Thymidine,"InChI=1S/C10H14N2O5/c1-5-3-12(10(16)11-9(5)15)8-2-6(14)7(4-13)17-8/h3,6-8,13-14H,2,4H2,1H3,(H,11,15,16)/t6-,7+,8+/m0/s1",1S/C10H14N2O5/c1-5-3-12(10(16)11-9(5)15)8-2-6(14)7(4-13)17-8,C10H14N2O5,400.13,32768,0.01561,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000244/simulation_1/B0s/sim_600MHz.csv,True
bmse000245,simulation_1,Glycolate,"InChI=1S/C2H4O3/c3-1-2(4)5/h3H,1H2,(H,4,5)",1S/C2H4O3/c3-1-2(4)5,C2H4O3,400.13,32768,0.00978,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000245/simulation_1/B0s/sim_600MHz.csv,True
bmse000246,simulation_1,L-carnosine,"InChI=1S/C9H14N4O3/c10-2-1-8(14)13-7(9(15)16)3-6-4-11-5-12-6/h4-5,7H,1-3,10H2,(H,11,12)(H,13,14)(H,15,16)/t7-/m0/s1",1S/C9H14N4O3/c10-2-1-8(14)13-7(9(15)16)3-6-4-11-5-12-6,C9H14N4O3,400.13,32768,0.01994,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000246/simulation_1/B0s/sim_600MHz.csv,True
bmse000248,simulation_1,1-3-Dimethylurea,"InChI=1S/C3H8N2O/c1-4-3(6)5-2/h1-2H3,(H2,4,5,6)",1S/C3H8N2O/c1-4-3(6)5-2,C3H8N2O,400.13,32768,0.00863,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000248/simulation_1/B0s/sim_600MHz.csv,True
bmse000249,simulation_1,Methyl-4-aminobutyrate,"InChI=1S/C5H11NO2/c1-8-5(7)3-2-4-6/h2-4,6H2,1H3",1S/C5H11NO2/c1-8-5(7)3-2-4-6,C5H11NO2,400.13,32768,0.01294,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000249/simulation_1/B0s/sim_600MHz.csv,True
bmse000252,simulation_1,Salicylate,"InChI=1S/C7H6O3/c8-6-4-2-1-3-5(6)7(9)10/h1-4,8H,(H,9,10)",1S/C7H6O3/c8-6-4-2-1-3-5(6)7(9)10,C7H6O3,400.13,32768,0.01443,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000252/simulation_1/B0s/sim_600MHz.csv,True
bmse000258,simulation_1,Glycolaldehyde,"InChI=1S/C2H4O2/c3-1-2-4/h1,4H,2H2",1S/C2H4O2/c3-1-2-4,C2H4O2,400.13,32768,0.00886,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000258/simulation_1/B0s/sim_600MHz.csv,True
bmse000259,simulation_1,4-Hydroxybenzaldehyde,"InChI=1S/C7H6O2/c8-5-6-1-3-7(9)4-2-6/h1-5,9H",1S/C7H6O2/c8-5-6-1-3-7(9)4-2-6,C7H6O2,400.13,32768,0.01065,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000259/simulation_1/B0s/sim_600MHz.csv,True
bmse000262,simulation_1,3-4-Hydroxyphenyl-pyruvate,"InChI=1S/C9H8O4/c10-7-3-1-6(2-4-7)5-8(11)9(12)13/h1-4,10H,5H2,(H,12,13)",1S/C9H8O4/c10-7-3-1-6(2-4-7)5-8(11)9(12)13,C9H8O4,400.13,32768,0.18191,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000262/simulation_1/B0s/sim_600MHz.csv,True
bmse000264,simulation_1,4-Nitrophenyl-phosphate,"InChI=1S/C6H6NO6P/c8-7(9)5-1-3-6(4-2-5)13-14(10,11)12/h1-4H,(H2,10,11,12)","1S/C6H6NO6P/c8-7(9)5-1-3-6(4-2-5)13-14(10,11)12",C6H6NO6P,400.13,32768,0.01534,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000264/simulation_1/B0s/sim_600MHz.csv,True
bmse000265,simulation_1,4-Nitrocatechol,"InChI=1S/C6H5NO4/c8-5-2-1-4(7(10)11)3-6(5)9/h1-3,8-9H",1S/C6H5NO4/c8-5-2-1-4(7(10)11)3-6(5)9,C6H5NO4,400.13,32768,0.01443,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000265/simulation_1/B0s/sim_600MHz.csv,True
bmse000267,simulation_1,Formamide,"InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)",1S/CH3NO/c2-1-3,CH3NO,400.13,32768,0.01009,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000267/simulation_1/B0s/sim_600MHz.csv,True
bmse000269,simulation_1,R-Lactate,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)/t2-/m1/s1",1S/C3H6O3/c1-2(4)3(5)6,C3H6O3,400.13,32768,0.00805,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000269/simulation_1/B0s/sim_600MHz.csv,True
bmse000270,simulation_1,GDP,"InChI=1S/C10H15N5O11P2/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-6(17)5(16)3(25-9)1-24-28(22,23)26-27(19,20)21/h2-3,5-6,9,16-17H,1H2,(H,22,23)(H2,19,20,21)(H3,11,13,14,18)/t3-,5-,6-,9-/m1/s1","1S/C10H15N5O11P2/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-6(17)5(16)3(25-9)1-24-28(22,23)26-27(19,20)21",C10H15N5O11P2,400.13,32768,0.03181,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000270/simulation_1/B0s/sim_600MHz.csv,True
bmse000273,simulation_1,D-Aspartate,"InChI=1S/C4H7NO4/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H,6,7)(H,8,9)/t2-/m1/s1",1S/C4H7NO4/c5-2(4(8)9)1-3(6)7,C4H7NO4,400.13,32768,0.02072,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000273/simulation_1/B0s/sim_600MHz.csv,True
bmse000274,simulation_1,Thiamin,"InChI=1S/C12H17N4OS/c1-8-11(3-4-17)18-7-16(8)6-10-5-14-9(2)15-12(10)13/h5,7,17H,3-4,6H2,1-2H3,(H2,13,14,15)/q+1",1S/C12H17N4OS/c1-8-11(3-4-17)18-7-16(8)6-10-5-14-9(2)15-12(10)13,C12H17N4OS,400.13,32768,0.07637,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000274/simulation_1/B0s/sim_600MHz.csv,True
bmse000276,simulation_1,Ethanolamine,"InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2",1S/C2H7NO/c3-1-2-4,C2H7NO,499.84,32768,0.01814,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000276/simulation_1/B0s/sim_600MHz.csv,True
bmse000279,simulation_1,Urocanate,"InChI=1S/C6H6N2O2/c9-6(10)2-1-5-3-7-4-8-5/h1-4H,(H,7,8)(H,9,10)/b2-1+",1S/C6H6N2O2/c9-6(10)2-1-5-3-7-4-8-5,C6H6N2O2,400.13,32768,0.02810,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000279/simulation_1/B0s/sim_600MHz.csv,True
bmse000280,simulation_1,UMP,"InChI=1S/C9H13N2O9P/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(20-8)3-19-21(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,10,12,15)(H2,16,17,18)/t4-,6-,7-,8-/m1/s1","1S/C9H13N2O9P/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(20-8)3-19-21(16,17)18",C9H13N2O9P,400.13,32768,0.01490,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000280/simulation_1/B0s/sim_600MHz.csv,True
bmse000281,simulation_1,Nicotinamide,"InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)",1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5,C6H6N2O,400.13,32768,0.01182,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000281/simulation_1/B0s/sim_600MHz.csv,True
bmse000282,simulation_1,DL-Alanine,"InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)",1S/C3H7NO2/c1-2(4)3(5)6,C3H7NO2,499.84,32768,0.01447,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000282/simulation_1/B0s/sim_600MHz.csv,True
bmse000283,simulation_1,Orotate,"InChI=1S/C5H4N2O4/c8-3-1-2(4(9)10)6-5(11)7-3/h1H,(H,9,10)(H2,6,7,8,11)",1S/C5H4N2O4/c8-3-1-2(4(9)10)6-5(11)7-3,C5H4N2O4,400.13,32768,0.01298,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000283/simulation_1/B0s/sim_600MHz.csv,True
bmse000284,simulation_1,Benzonitrile,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,1S/C7H5N/c8-6-7-4-2-1-3-5-7,C7H5N,400.13,32768,0.01415,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000284/simulation_1/B0s/sim_600MHz.csv,True
bmse000285,simulation_1,Choline,"InChI=1S/C5H14NO/c1-6(2,3)4-5-7/h7H,4-5H2,1-3H3/q+1","1S/C5H14NO/c1-6(2,3)4-5-7",C5H14NO,499.84,32768,0.02577,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000285/simulation_1/B0s/sim_600MHz.csv,True
bmse000286,simulation_1,Acetophenone,"InChI=1S/C8H8O/c1-7(9)8-5-3-2-4-6-8/h2-6H,1H3",1S/C8H8O/c1-7(9)8-5-3-2-4-6-8,C8H8O,400.13,32768,0.01295,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000286/simulation_1/B0s/sim_600MHz.csv,True
bmse000287,simulation_1,Pantothenate,"InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)/t7-/m0/s1","1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13",C9H17NO5,400.13,32768,0.01005,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000287/simulation_1/B0s/sim_600MHz.csv,True
bmse000288,simulation_1,Pyridoxine,"InChI=1S/C8H11NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,10-12H,3-4H2,1H3",1S/C8H11NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5,C8H11NO3,400.13,32768,0.01200,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000288/simulation_1/B0s/sim_600MHz.csv,True
bmse000290,simulation_1,Phenol,"InChI=1S/C6H6O/c7-6-4-2-1-3-5-6/h1-5,7H",1S/C6H6O/c7-6-4-2-1-3-5-6,C6H6O,400.13,32768,0.01429,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000290/simulation_1/B0s/sim_600MHz.csv,True
bmse000291,simulation_1,Selenomethionine,"InChI=1S/C5H11NO2Se/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-/m1/s1",1S/C5H11NO2Se/c1-9-3-2-4(6)5(7)8,C5H11NO2Se,400.13,32768,0.00632,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000291/simulation_1/B0s/sim_600MHz.csv,True
bmse000293,simulation_1,Hydroquinone,"InChI=1S/C6H6O2/c7-5-1-2-6(8)4-3-5/h1-4,7-8H",1S/C6H6O2/c7-5-1-2-6(8)4-3-5,C6H6O2,400.13,32768,0.01338,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000293/simulation_1/B0s/sim_600MHz.csv,True
bmse000294,simulation_1,Methanol,"InChI=1S/CH4O/c1-2/h2H,1H3",1S/CH4O/c1-2,CH4O,400.13,32768,0.00293,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000294/simulation_1/B0s/sim_600MHz.csv,True
bmse000297,simulation_1,Ethanol,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",1S/C2H6O/c1-2-3,C2H6O,400.13,32768,0.00504,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000297/simulation_1/B0s/sim_600MHz.csv,True
bmse000299,simulation_1,Folate,"InChI=1S/C19H19N7O6/c20-19-25-15-14(17(30)26-19)23-11(8-22-15)7-21-10-3-1-9(2-4-10)16(29)24-12(18(31)32)5-6-13(27)28/h1-4,8,12,21H,5-7H2,(H,24,29)(H,27,28)(H,31,32)(H3,20,22,25,26,30)/t12-/m1/s1",1S/C19H19N7O6/c20-19-25-15-14(17(30)26-19)23-11(8-22-15)7-21-10-3-1-9(2-4-10)16(29)24-12(18(31)32)5-6-13(27)28,C19H19N7O6,400.13,32768,0.05130,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000299/simulation_1/B0s/sim_600MHz.csv,True
bmse000300,simulation_1,Benzoate,"InChI=1S/C7H6O2/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H,8,9)",1S/C7H6O2/c8-7(9)6-4-2-1-3-5-6,C7H6O2,400.13,32768,0.02013,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000300/simulation_1/B0s/sim_600MHz.csv,True
bmse000302,simulation_1,1-2-Propanediol,"InChI=1S/C3H8O2/c1-3(5)2-4/h3-5H,2H2,1H3",1S/C3H8O2/c1-3(5)2-4,C3H8O2,499.84,65536,0.01350,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000302/simulation_1/B0s/sim_600MHz.csv,True
bmse000303,simulation_1,1-3-Propanediol,"InChI=1S/C3H8O2/c4-2-1-3-5/h4-5H,1-3H2",1S/C3H8O2/c4-2-1-3-5,C3H8O2,499.84,65536,0.01403,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000303/simulation_1/B0s/sim_600MHz.csv,True
bmse000304,simulation_1,"1,4-Benzoquinone",InChI=1S/C6H4O2/c7-5-1-2-6(8)4-3-5/h1-4H,1S/C6H4O2/c7-5-1-2-6(8)4-3-5,C6H4O2,499.84,65536,0.00506,,,,,/reboxitory/2023/12/GISSMO/bmse000304/simulation_1/B0s/sim_600MHz.csv,True
bmse000305,simulation_1,1-Amino-2-propanol,"InChI=1S/C3H9NO/c1-3(5)2-4/h3,5H,2,4H2,1H3",1S/C3H9NO/c1-3(5)2-4,C3H9NO,499.84,65536,0.00993,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000305/simulation_1/B0s/sim_600MHz.csv,True
bmse000307,simulation_1,2-Amino-1-phenylethanol,"InChI=1S/C8H11NO/c9-6-8(10)7-4-2-1-3-5-7/h1-5,8,10H,6,9H2/t8-/m1/s1",1S/C8H11NO/c9-6-8(10)7-4-2-1-3-5-7,C8H11NO,499.84,65536,0.00807,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000307/simulation_1/B0s/sim_600MHz.csv,True
bmse000308,simulation_1,2-Aminoethyl-dihydrogen-phosphate,"InChI=1S/C2H8NO4P/c3-1-2-7-8(4,5)6/h1-3H2,(H2,4,5,6)","1S/C2H8NO4P/c3-1-2-7-8(4,5)6",C2H8NO4P,499.84,65536,0.01211,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000308/simulation_1/B0s/sim_600MHz.csv,True
bmse000309,simulation_1,2-Aminoethylphosphonic-acid,"InChI=1S/C2H8NO3P/c3-1-2-7(4,5)6/h1-3H2,(H2,4,5,6)","1S/C2H8NO3P/c3-1-2-7(4,5)6",C2H8NO3P,499.84,65536,0.01444,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000309/simulation_1/B0s/sim_600MHz.csv,True
bmse000310,simulation_1,2-Aminophenol,"InChI=1S/C6H7NO/c7-5-3-1-2-4-6(5)8/h1-4,8H,7H2",1S/C6H7NO/c7-5-3-1-2-4-6(5)8,C6H7NO,499.84,65536,0.00726,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000310/simulation_1/B0s/sim_600MHz.csv,True
bmse000311,simulation_1,Cytidine-5-monophosphate,"InChI=1S/C9H14N3O8P/c10-5-1-2-12(9(15)11-5)8-7(14)6(13)4(20-8)3-19-21(16,17)18/h1-2,4,6-8,13-14H,3H2,(H2,10,11,15)(H2,16,17,18)/t4-,6-,7-,8-/m1/s1","1S/C9H14N3O8P/c10-5-1-2-12(9(15)11-5)8-7(14)6(13)4(20-8)3-19-21(16,17)18",C9H14N3O8P,499.84,65536,0.00905,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000311/simulation_1/B0s/sim_600MHz.csv,True
bmse000312,simulation_1,6-Aminopenicillanic-acid,"InChI=1S/C8H12N2O3S/c1-8(2)4(7(12)13)10-5(11)3(9)6(10)14-8/h3-4,6H,9H2,1-2H3,(H,12,13)/t3-,4+,6-/m1/s1",1S/C8H12N2O3S/c1-8(2)4(7(12)13)10-5(11)3(9)6(10)14-8,C8H12N2O3S,499.84,65536,0.00780,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000312/simulation_1/B0s/sim_600MHz.csv,True
bmse000316,simulation_1,Epinephrine,"InChI=1S/C9H13NO3/c1-10-5-9(13)6-2-3-7(11)8(12)4-6/h2-4,9-13H,5H2,1H3/t9-/m0/s1",1S/C9H13NO3/c1-10-5-9(13)6-2-3-7(11)8(12)4-6,C9H13NO3,499.84,65536,0.01486,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000316/simulation_1/B0s/sim_600MHz.csv,True
bmse000318,simulation_1,Sinapic-acid,"InChI=1S/C11H12O5/c1-15-8-5-7(3-4-10(12)13)6-9(16-2)11(8)14/h3-6,14H,1-2H3,(H,12,13)/b4-3+",1S/C11H12O5/c1-15-8-5-7(3-4-10(12)13)6-9(16-2)11(8)14,C11H12O5,499.84,65536,0.01620,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000318/simulation_1/B0s/sim_600MHz.csv,True
bmse000319,simulation_1,3-Methyl-2-oxopentanoic-acid,"InChI=1S/C6H10O3/c1-3-4(2)5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)",1S/C6H10O3/c1-3-4(2)5(7)6(8)9,C6H10O3,499.84,65536,0.01836,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000319/simulation_1/B0s/sim_600MHz.csv,True
bmse000320,simulation_1,2-Deoxyuridine,"InChI=1S/C9H12N2O5/c12-4-6-5(13)3-8(16-6)11-2-1-7(14)10-9(11)15/h1-2,5-6,8,12-13H,3-4H2,(H,10,14,15)/t5-,6+,8+/m0/s1",1S/C9H12N2O5/c12-4-6-5(13)3-8(16-6)11-2-1-7(14)10-9(11)15,C9H12N2O5,499.84,65536,0.00895,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000320/simulation_1/B0s/sim_600MHz.csv,True
bmse000321,simulation_1,3-Hydroxyanthranilic-acid,"InChI=1S/C7H7NO3/c8-6-4(7(10)11)2-1-3-5(6)9/h1-3,9H,8H2,(H,10,11)",1S/C7H7NO3/c8-6-4(7(10)11)2-1-3-5(6)9,C7H7NO3,499.84,65536,0.00951,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000321/simulation_1/B0s/sim_600MHz.csv,True
bmse000322,simulation_1,3-4-Dihydroxy-L-phenylalanine,"InChI=1S/C9H11NO4/c10-6(9(13)14)3-5-1-2-7(11)8(12)4-5/h1-2,4,6,11-12H,3,10H2,(H,13,14)/t6-/m0/s1",1S/C9H11NO4/c10-6(9(13)14)3-5-1-2-7(11)8(12)4-5,C9H11NO4,499.84,65536,0.01065,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000322/simulation_1/B0s/sim_600MHz.csv,True
bmse000323,simulation_1,2-Deoxycytidine,"InChI=1S/C9H13N3O4/c10-7-1-2-12(9(15)11-7)8-3-5(14)6(4-13)16-8/h1-2,5-6,8,13-14H,3-4H2,(H2,10,11,15)/t5-,6+,8+/m1/s1",1S/C9H13N3O4/c10-7-1-2-12(9(15)11-7)8-3-5(14)6(4-13)16-8,C9H13N3O4,499.84,65536,0.01450,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000323/simulation_1/B0s/sim_600MHz.csv,True
bmse000324,simulation_1,3-Hydroxybenzoic-acid,"InChI=1S/C7H6O3/c8-6-3-1-2-5(4-6)7(9)10/h1-4,8H,(H,9,10)",1S/C7H6O3/c8-6-3-1-2-5(4-6)7(9)10,C7H6O3,499.84,65536,0.01410,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000324/simulation_1/B0s/sim_600MHz.csv,True
bmse000325,simulation_1,2-Ketobutyric-acid,"InChI=1S/C4H6O3/c1-2-3(5)4(6)7/h2H2,1H3,(H,6,7)",1S/C4H6O3/c1-2-3(5)4(6)7,C4H6O3,499.84,65536,0.00822,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000325/simulation_1/B0s/sim_600MHz.csv,True
