row,votes,corr_to_median,pca_resid,iso_score
3257,1,0.20838836,0.87367916,0.438917410788681
6349,1,0.082926214,0.87322485,0.4588675270223715
6719,1,0.21384872,0.8726783,0.43734642083972103
8557,1,0.073702335,0.8726648,0.46707654036204876
4100,1,0.34405342,0.8715694,0.4357563063326755
7767,1,0.3824998,0.8713025,0.3970683356981734
9648,1,0.21752596,0.86822677,0.45786235004960196
9649,1,0.21752596,0.86822677,0.45786235004960196
1555,1,0.20758207,0.8665289,0.44571347832466657
1618,1,0.35236084,0.8635592,0.4354478312417843
9025,1,0.21901768,0.86003137,0.44049099523797974
109,1,0.07770897,0.8582169,0.4833604668656559
110,1,0.07770897,0.8582169,0.4833604668656559
443,1,0.23163798,0.85414773,0.46152418636077946
444,1,0.23163798,0.85414773,0.46152418636077946
1990,1,0.21614543,0.8494034,0.44617588388423157
1480,1,0.2292511,0.84443825,0.44112402680347185
15,1,0.18717587,0.84411955,0.46467353708207804
1392,1,0.28539234,0.84253794,0.44892247436081895
1393,1,0.28539234,0.84253794,0.44892247436081895
617,1,0.10085663,0.83832085,0.48921991016858557
618,1,0.10085663,0.83832085,0.48921991016858557
406,1,0.10190195,0.8368402,0.49931550469437036
407,1,0.10190195,0.8368402,0.49931550469437036
8921,1,0.32933283,0.8368084,0.44302771409762093
220,1,0.2775272,0.8338752,0.44948271206493307
221,1,0.2775272,0.8338752,0.44948271206493307
290,1,0.105178535,0.8321965,0.4930750657319832
291,1,0.105178535,0.8321965,0.4930750657319832
233,1,0.2733522,0.8261116,0.45504664873491407
234,1,0.2733522,0.8261116,0.45504664873491407
244,1,0.2771278,0.8184184,0.45761725066952824
245,1,0.2771278,0.8184184,0.45761725066952824
934,1,0.14420547,0.8172266,0.4686604157147349
162,1,0.13079417,0.8039555,0.5076491685449399
163,1,0.13079417,0.8039555,0.5076491685449399
9574,1,0.35762435,0.80364174,0.42771990390020653
9144,1,0.2494822,0.8031326,0.4504137608828849
9497,1,0.27731818,0.8025099,0.5075617993338534
7193,1,0.46907705,0.7961418,0.43870082836460167
9465,1,0.2911119,0.79518473,0.5126477039068698
4562,1,0.4960637,0.7946376,0.40280863053333993
1850,1,0.29214463,0.7913618,0.4639387979241771
8290,1,0.47771543,0.7901898,0.4364183900612229
9493,1,0.27572536,0.78894705,0.5175456079543654
562,1,0.13850434,0.78783286,0.5119673328531005
563,1,0.13850434,0.78783286,0.5119673328531005
9562,1,0.3153863,0.78702545,0.5030162577566925
567,1,0.15394673,0.78581166,0.5125686990904026
568,1,0.15394673,0.78581166,0.5125686990904026
1613,1,0.10111782,0.7827389,0.4759343982477304
4978,1,0.3619207,0.7826553,0.44986335499390695
9268,1,0.049038947,0.78061414,0.4894941900934685
