family,model,fine_tune_mode,support_per_class,repeat,n_train,n_query,status,error,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,macro_roc_auc_ovr,confusion_matrix
classical,svm_rbf,-,3,8,9,104,ok,,0.4519230769230769,0.4238739794523223,0.4061856955789736,0.46259371357581747,0.43618851049191604,0.4238739794523223,0.3982954224038903,"[[4, 2, 17], [10, 26, 17], [5, 6, 17]]"
classical,xgboost,-,3,8,9,104,ok,,0.47115384615384615,0.43860111723114187,0.43778254413463125,0.48811696470498644,0.4475198412698413,0.43860111723114187,0.5893089098575794,"[[7, 5, 11], [18, 29, 6], [7, 8, 13]]"
classical,logistic_regression,-,3,9,9,104,ok,,0.46153846153846156,0.45086722137583496,0.44230769230769235,0.4598742603550296,0.4394016227180528,0.45086722137583496,0.5880265249655894,"[[12, 8, 3], [14, 27, 12], [3, 16, 9]]"
classical,svm_rbf,-,3,9,9,104,ok,,0.36538461538461536,0.3858256181882105,0.36062496178071307,0.3742219141159703,0.39190034311985533,0.3858256181882105,0.4025246141325529,"[[9, 4, 10], [19, 16, 18], [9, 6, 13]]"
classical,xgboost,-,3,9,9,104,ok,,0.34615384615384615,0.36157662408687835,0.34625008453371203,0.34758961873995353,0.34232026143790845,0.36157662408687835,0.6030578313116636,"[[11, 8, 4], [14, 17, 22], [5, 15, 8]]"
classical,logistic_regression,-,3,10,9,104,ok,,0.5673076923076923,0.5343079807804992,0.5290684624017957,0.5777065527065527,0.532396585458764,0.5343079807804992,0.7177234302223156,"[[11, 4, 8], [12, 35, 6], [8, 7, 13]]"
classical,svm_rbf,-,3,10,9,104,ok,,0.4519230769230769,0.4592757529591,0.4395085306850013,0.4702308720691074,0.48759133282942807,0.4592757529591,0.31566155740174323,"[[9, 1, 13], [11, 22, 20], [8, 4, 16]]"
classical,xgboost,-,3,10,9,104,ok,,0.4423076923076923,0.45816242821985237,0.4366487455197133,0.4628541149710505,0.48178547904950086,0.45816242821985237,0.6722418071096637,"[[11, 2, 10], [22, 21, 10], [10, 4, 14]]"
classical,logistic_regression,-,4,1,12,101,ok,,0.5544554455445545,0.5154536821203488,0.4973721930243669,0.5611790992763873,0.5076312576312576,0.5154536821203488,0.7242341485861679,"[[5, 3, 14], [11, 32, 9], [4, 4, 19]]"
classical,svm_rbf,-,4,1,12,101,ok,,0.4752475247524752,0.4288828455495122,0.40939706428836864,0.4750943739858936,0.44624183006535945,0.4288828455495122,0.4417780190836249,"[[3, 4, 15], [3, 29, 20], [4, 7, 16]]"
classical,xgboost,-,4,1,12,101,ok,,0.5148514851485149,0.4548476215142882,0.41273344651952465,0.4945637008522584,0.41435075322118514,0.4548476215142882,0.680151810652112,"[[1, 5, 16], [6, 32, 14], [2, 6, 19]]"
classical,logistic_regression,-,4,2,12,101,ok,,0.5148514851485149,0.477294310627644,0.4770967321654882,0.5435365282610769,0.502808476492687,0.477294310627644,0.6550173935647113,"[[9, 3, 10], [15, 32, 5], [13, 3, 11]]"
classical,svm_rbf,-,4,2,12,101,ok,,0.297029702970297,0.3471682638349305,0.28087864516435945,0.2921600323297636,0.4184149184149184,0.3471682638349305,0.46095831312829505,"[[15, 1, 6], [29, 11, 12], [22, 1, 4]]"
