row_index,status,peak_index,peak_value,baseline,noise_sd,prominence,prominence_snr,dominance_ratio,left_index,right_index,suppression_width,cutoff
65,suppressed,72542,1.0,0.006655688761939928,0.0033736429455518578,0.9954751212363254,295.0742379388007,29.309710143629275,72474,72618,144,0.03364483232635479
66,suppressed,72522,1.0,0.007693584253388817,0.0020760377727777166,0.9940695184403154,478.83016940980843,26.7068821525675,72439,72608,169,0.02430188643561055
67,suppressed,72568,0.8891385665134377,0.018505911307714378,0.006266843376563055,0.8824109954513792,140.80629472111087,10.361718961729979,72521,72621,100,0.06864065832021882
68,suppressed,72644,0.9453669729659655,0.015116645600763982,0.006505807915892558,0.938366971407576,144.23527155102576,10.705341917455005,72590,72702,112,0.06716310892790445
69,suppressed,72557,0.7825735843424336,0.007868059893994243,0.0024321860750885754,0.7781862200700873,319.95340654260895,20.807811674595925,72488,72636,148,0.027325548494702846
70,suppressed,72555,1.0,0.010636850468647995,0.0033286071251721755,0.9929447561653717,298.3063842699702,12.150722661097909,72488,72620,132,0.0372657074700254
71,suppressed,72618,0.8147215719047362,0.013182229882725986,0.005734537168003952,0.8072128877060785,140.76338927750797,11.91067019609687,72563,72675,112,0.059058527226757605
72,suppressed,72605,1.0,0.012238132043669778,0.0032604961216560324,0.9934182336559907,304.683151455928,17.099422056792555,72535,72683,148,0.038322101016918034
73,suppressed,72432,0.9665109576884078,0.02082540256081737,0.007482793804463131,0.9522179272786538,127.25433202645529,8.92475881754167,72374,72492,118,0.08068775299652242
74,suppressed,72532,1.0,0.00955381194142371,0.003077304281463848,0.9935243292846473,322.85540798456105,27.65276494818608,72461,72605,144,0.0341722461931345
75,suppressed,72565,1.0,0.013353091607974297,0.004364061076342236,0.9922440332883262,227.36712798712284,20.896888070577596,72508,72629,121,0.04826558021871219
76,suppressed,72604,0.9449534789624611,0.011906921432804921,0.004761267373855086,0.938687602034755,197.15078535375795,15.855990838299256,72549,72670,121,0.049997060423645615
77,suppressed,72619,0.7926144691775178,0.011995259958209124,0.004100759118281911,0.7862720318131442,191.73816582100716,8.064454732005428,72556,72695,139,0.04480133290446441
78,suppressed,72512,1.0,0.00918174932189314,0.0030593936590206008,0.9929438456677351,324.55576376712656,26.829258176978232,72442,72585,143,0.033656898594057946
79,suppressed,72434,0.7130805422116927,0.011076195886597057,0.0034081578578872337,0.7057414717350889,207.0741735456433,14.031102955700772,72366,72502,136,0.038341458749694926
80,suppressed,72565,1.0,0.008018495903237225,0.002687939984432771,0.9945160594508948,369.99191396037253,26.84802163586684,72491,72642,151,0.029522015778699392
81,skipped_low_snr,73479,0.029932223924721335,0.0028287610334665142,0.0026804775663094183,0.02590577507090861,9.664611782808782,1.863387625273724,,,,
82,suppressed,72562,1.0,0.011588805618013983,0.00487928240319573,0.993325525697277,203.58024881828717,18.131373237395334,72504,72626,122,0.05062306484357982
83,suppressed,72616,1.0,0.01337049278332698,0.005945534296291685,0.9933705992616954,167.07844068467904,14.244038651535499,72559,72675,116,0.06093476715366046
84,suppressed,72596,1.0,0.013111154397399502,0.0059190564499335555,0.9926613701139313,167.706015056686,11.477973320851378,72540,72654,114,0.060463605996867946
85,suppressed,72553,1.0,0.010648334471747796,0.0029370735283939095,0.9930526279176484,338.10955644024443,19.724953355988713,72486,72630,144,0.03414492269889907
86,suppressed,72567,0.6790618953135065,0.016866449706468487,0.004212134470103742,0.670783640118484,159.2502910055393,7.597577461641107,72507,72635,128,0.05056352546729842
87,suppressed,72600,1.0,0.0118747765550954,0.003010143053453448,0.9937181429817041,330.1232284763479,18.2057418642625,72528,72677,149,0.03595592098272299
88,suppressed,72436,1.0,0.013403709614586302,0.004568962132233646,0.991370932606848,216.97945921083672,17.245793154847675,72373,72494,121,0.049955406672455474
89,suppressed,72597,1.0,0.009773637149361015,0.003596781720966515,0.995402808021114,276.7481835827482,28.641100085614546,72538,72670,132,0.03854789091709314
90,suppressed,72605,0.8205566165142705,0.011970582191512643,0.004328993964128017,0.8147566767328676,188.20924295212845,15.037590565699528,72545,72668,123,0.04660253390453678
91,suppressed,72554,1.0,0.00810931368971238,0.001989424891965725,0.9955921030865817,500.44216653127836,16.21974810603902,72476,72645,169,0.02402471282543818
92,suppressed,72596,0.8281063968459622,0.015766725161471543,0.005871161480634985,0.8217620954933221,139.96584801895892,9.548711101198442,72542,72654,112,0.06273601700655142
93,suppressed,72439,1.0,0.016751713759192294,0.004449208335767306,0.9877643350773591,222.00900936391199,16.734964548462113,72371,72516,145,0.05234538044533074
94,suppressed,72443,0.9096351658130089,0.015593645603425438,0.005177309077737993,0.8988506340750287,173.6134776924973,12.050385047145614,72380,72502,122,0.05701211822532938
95,suppressed,72435,1.0,0.01309495270557226,0.0031707150317337625,0.9911704773435444,312.6015638187351,20.269578994000646,72358,72503,145,0.03846067295944236
96,suppressed,72513,1.0,0.009873635577120465,0.0029562296264749976,0.9936959046876358,336.13623779033594,14.66041656103414,72443,72592,149,0.033523472588920446
97,suppressed,72533,0.6934476399455637,0.007936510085573632,0.003869858804981623,0.6883600858083894,177.8773129712825,12.552017835406918,72479,72597,118,0.03889538052542661
98,suppressed,72695,0.7685461854273617,0.010988337362757889,0.0031202648766487815,0.7637214206772117,244.76172724716298,9.846989284493759,72626,72774,148,0.03595045637594814
99,suppressed,72551,1.0,0.011511214317769223,0.0032036954972543548,0.993198110064157,310.0163891716151,17.454936678855983,72480,72630,150,0.03714077829580406
100,suppressed,72603,1.0,0.011011121990714847,0.003447319067803492,0.9943992952997792,288.4558335742838,20.038277002197756,72533,72676,143,0.038589674533142784
101,suppressed,72589,1.0,0.010259970254121252,0.0032569914338013103,0.994333704545752,305.2920846602418,20.866565853175334,72523,72666,143,0.03631590172453174
102,suppressed,72598,1.0,0.010917125468410586,0.002614070612906779,0.9943059835357618,380.3669184093383,21.022408327195237,72524,72685,161,0.03182969037166482
103,suppressed,72629,0.7963607779928609,0.01815414099880047,0.005317030040481939,0.7894553384340964,148.47674969362023,8.883914275018368,72576,72690,114,0.06069038132265599
104,suppressed,72527,1.0,0.007797479383841246,0.002317945393151568,0.9937176208165235,428.706225674034,22.82563244009857,72447,72610,163,0.02634104252905379
105,suppressed,72517,1.0,0.009426028773140879,0.0027259989433543355,0.9943059860113003,364.74921915699974,13.912355096586667,72448,72598,150,0.03123402031997556
106,suppressed,72555,1.0,0.00789364285845405,0.0029896392079300066,0.9949896256762896,332.8126093065288,12.311975303995597,72487,72630,143,0.03181075652189411
107,suppressed,72475,1.0,0.018294856594783283,0.006069674116504491,0.9880373892162752,162.78260912387884,14.177070521176857,72414,72536,122,0.0668522495268192
108,suppressed,72548,1.0,0.015594474423828912,0.005510041409799978,0.9909459174984834,179.8436425062105,11.03589086886592,72491,72606,115,0.05967480570222874
109,suppressed,72541,1.0,0.009848455038205684,0.0028171656549757793,0.9929359978944796,352.4592159288611,19.653661039657653,72466,72621,155,0.03238578027801192
110,suppressed,72524,1.0,0.01165917037103937,0.0033987794751768755,0.9913619709933661,291.68175759381234,18.515933053107627,72454,72593,139,0.03884940617245437
111,suppressed,72514,1.0,0.011010812034459376,0.0034045893374662346,0.9930697499492791,291.6856194727855,27.22118085545811,72450,72593,143,0.038247526734189255
112,suppressed,72530,1.0,0.01201128253575177,0.0038292087862856774,0.9941827256615604,259.6313706429978,13.82131214973788,72469,72609,140,0.04264495282603719
113,suppressed,72444,1.0,0.012187388872594969,0.0040517368335086495,0.9919593068354053,244.8232320104577,15.948314974767898,72376,72511,135,0.044601283540664165
114,suppressed,72421,0.9046710714372624,0.01600466022767156,0.005988257357175908,0.8940682351378989,149.3035756164538,10.31506396217079,72363,72474,111,0.06391071908507882
115,suppressed,72570,1.0,0.011837133056801542,0.0028711465657687385,0.9934709451684158,346.0188891131783,15.30064022890534,72499,72656,157,0.03480630558295145
116,suppressed,72522,1.0,0.019456657803928613,0.0061651673099330515,0.9899336557219465,160.5688225406321,13.099896095211674,72470,72579,109,0.06877799628339303
117,suppressed,72494,0.8675081683547545,0.010039129190543117,0.00406649770607525,0.8600370502060498,211.49330760009408,18.685705677624732,72433,72556,123,0.04257111083914512
118,suppressed,72560,0.7082380210393786,0.01001741087687337,0.0041645637380317724,0.7031257679663416,168.83539602125242,6.4648713803347,72509,72615,106,0.04333392078112755
119,suppressed,72584,1.0,0.009050634095670623,0.002813344137680345,0.994616917843291,353.5354614183003,29.97293723204347,72511,72657,146,0.03155738719711339
120,suppressed,72634,0.9486869941396531,0.010710318357224451,0.004088201272065943,0.9438226200247513,230.86500815743773,17.019991276432666,72573,72706,133,0.04341592853375199
121,suppressed,72565,1.0,0.007639386755497244,0.0028667018074688944,0.9965158770645414,347.6175563388639,14.427795798321732,72497,72647,150,0.030573001215248398
122,skipped_low_snr,73855,0.08548340483744012,0.016900465735416155,0.022790565181201473,0.053556310949624715,2.349933427443037,1.8979145811252685,,,,
123,suppressed,72648,1.0,0.011480006529130582,0.0031806759494726494,0.9943068991424424,312.6086765636395,13.870542166270146,72577,72726,149,0.03692541412491178
124,suppressed,72432,1.0,0.026790204158744144,0.010133397928460868,0.9827237403237031,96.97869828674203,5.979910207760262,72380,72499,119,0.10785738758643108
125,suppressed,72525,1.0,0.007820627326899221,0.0025179471491640613,0.9944990594387761,394.9642309883041,29.783402266742023,72451,72601,150,0.027964204520211713
126,suppressed,72548,1.0,0.009556873046626294,0.002423818819584309,0.9943469276501744,410.23979169396307,20.84565727884772,72467,72642,175,0.028947423603300767
127,suppressed,72552,1.0,0.015872798992848294,0.0051072705036467715,0.9929679079888286,194.4224233433131,11.134418190272338,72494,72621,127,0.05673096302202246
128,suppressed,72427,1.0,0.0177700515924395,0.004110652547432976,0.9880885890394663,240.37268478371124,11.268588164001418,72359,72489,130,0.05065527197190331
129,suppressed,72502,1.0,0.013751892503021966,0.004292848850197111,0.9927110671556701,231.24761709466867,12.60769664697268,72442,72572,130,0.04809468330459885
130,suppressed,72612,1.0,0.011802693760188276,0.003222448007973321,0.9936808691017354,308.3621106199589,18.004490767960284,72540,72686,146,0.037582277823974844
131,suppressed,72629,1.0,0.010050941053967888,0.0043321228206507,0.9948269704876601,229.63960434026512,22.354446726096764,72568,72698,130,0.04470792361917349
132,suppressed,72604,1.0,0.011134365615944886,0.003707469913423463,0.9944792166128171,268.236624931777,16.304744383252864,72539,72680,141,0.04079412492333259
133,suppressed,72636,1.0,0.013537479839643811,0.004400577864171081,0.9939423569425284,225.86632656476203,16.673089473178663,72574,72706,132,0.04874210275301246
134,suppressed,72590,1.0,0.00866847447463189,0.0029498312585071766,0.9952988024674375,337.40872451501826,27.417257883756356,72519,72670,151,0.032267124542689304
135,suppressed,72666,0.7556213620080147,0.015197785595344824,0.005666737719233777,0.7496231355573404,132.2847770090019,11.3621022401089,72612,72727,115,0.060531687349215046
136,suppressed,72665,1.0,0.011037885437623341,0.005533272896376843,0.995019994749035,179.82485472577517,15.904917786375993,72604,72731,127,0.05530406860863808
137,suppressed,72599,0.88875816957743,0.008520982087526455,0.0034605079985072047,0.8831977244452579,255.22198614372576,10.77524500559688,72528,72666,138,0.03620504607558409
138,suppressed,72527,1.0,0.007582181228343131,0.002454184555527092,0.9943313946209086,405.15754708893655,23.149116406000037,72443,72615,172,0.027215657672559866
139,skipped_low_snr,73113,0.9112372247301296,0.029763791037910145,0.025324051880744373,0.892489408270006,35.24275706245206,6.11368472235708,,,,
140,suppressed,72528,1.0,0.006239960654316506,0.0019545963447537493,0.9962345970010128,509.6881510471278,25.88916914939721,72454,72632,178,0.0218767314123465
141,suppressed,72588,1.0,0.010074418781219644,0.004214060633149715,0.9955203528383225,236.23778571364332,11.301043157399297,72534,72658,124,0.04378690384641737
142,suppressed,72586,1.0,0.011411266250414597,0.004218169958881486,0.9935913564892278,235.55033727296615,13.402842530835356,72527,72657,130,0.045156625921466485
143,suppressed,73160,1.0,0.008772887729316111,0.006549552421690941,0.9947317191836356,151.87781624424636,23.763591802598746,73107,73212,105,0.06116930710284364
144,suppressed,72422,1.0,0.017563204686380108,0.005698734618653205,0.9888885318897054,173.52773871112666,13.662414791857794,72363,72485,122,0.06315308163560575
145,suppressed,72609,0.5670178219891705,0.01749999824033418,0.007705533421219322,0.5595381056870208,72.61510334199285,4.560185994177261,72565,72656,91,0.07914426561008875
146,suppressed,72573,1.0,0.009034704577438265,0.0027552494434970867,0.9956548277894387,361.3664926561817,19.645037232603094,72503,72660,157,0.03107670012541496
147,suppressed,72632,1.0,0.004428831088018236,0.000998420948003104,0.9971727496928667,998.749827602542,55.58627030804516,72518,72756,238,0.012416198672043069
148,suppressed,72455,1.0,0.01410502802702264,0.005045874583106421,0.9905860829496941,196.3160333525083,15.055301920697762,72389,72520,131,0.05447202469187401
149,suppressed,72534,1.0,0.012237333350871078,0.0035831224028167216,0.9934360486184655,277.2542874442462,17.67539232236822,72471,72606,135,0.04090231257340485
150,suppressed,72597,0.8378625912765619,0.016023800128963418,0.0036336130099334785,0.8298593517862846,228.38407654244858,7.523809156921771,72525,72683,158,0.04509270420843124
151,suppressed,72521,1.0,0.014195010432994131,0.006486649378378485,0.9932180785467519,153.11727528504613,6.521845369188952,72474,72581,107,0.06608820546002202
152,suppressed,72540,1.0,0.014228024821161582,0.003742155537583051,0.9911424354567963,264.85869587797686,20.426571649096598,72474,72627,153,0.04416526912182599
153,suppressed,72551,1.0,0.013256008991691971,0.0039392428609802506,0.9935922548490356,252.22924554638595,9.28737041698593,72491,72625,134,0.044769951879533976
154,suppressed,72451,0.9307829397049014,0.01276728309112422,0.00362020864700654,0.9220968313794712,254.7082009049202,18.30176284777229,72384,72522,138,0.041728952267176544
155,suppressed,72580,1.0,0.008619248182942617,0.0027612273986600167,0.9942916512557258,360.0904625740861,27.004044693720143,72502,72657,155,0.030709067372222752
156,suppressed,72559,1.0,0.010052568620154573,0.002887603922496068,0.9949738027449611,344.56727080662006,17.05798662146924,72486,72650,164,0.033153400000123116
157,suppressed,72529,1.0,0.010372545108904343,0.003254292657903405,0.9933472736763356,305.24214571295033,15.347261215451837,72459,72603,144,0.03640688637213158
158,skipped_low_snr,72559,0.7182530172371108,0.0771328162563854,0.059069175968852694,0.6817151622594718,11.540962796212726,1.265082095357081,,,,
159,suppressed,72434,1.0,0.01579085375673052,0.004524514951884158,0.9887341202459085,218.52820263842136,6.937707765568145,72365,72503,138,0.05198697337180378
160,suppressed,72467,0.8432105271937671,0.006538929270907113,0.0021208427182761174,0.8387326957943048,395.47142679022,17.38325076167408,72396,72556,160,0.02350567101711605
161,suppressed,72539,1.0,0.007276903277198703,0.003202864909257018,0.9959414735546916,310.9533189102641,24.021147053521034,72477,72611,134,0.03289982255125484
162,suppressed,72604,1.0,0.009410151440277846,0.004332210656964753,0.9949262775384118,229.65787130847423,14.106376715990567,72541,72670,129,0.04406783669599587
163,suppressed,72567,1.0,0.008619991057651256,0.002790608377933028,0.9948915068785089,356.51419767305856,23.61012110209017,72499,72651,152,0.03094485808111548
164,suppressed,72296,0.775873311646252,0.016647387330908453,0.007750199509369599,0.7656558887085421,98.7917650097785,8.55472210615641,72244,72348,104,0.07864898340586524
165,suppressed,72629,1.0,0.007939776628059407,0.0028052746286459924,0.9954315576656165,354.84281913107253,22.694562529721725,72551,72708,157,0.03038197365722735
166,suppressed,72549,0.9537964169721177,0.013137698840506477,0.0029807980884976218,0.9471859318717182,317.76252659539165,7.700275325221831,72482,72634,152,0.03698408354848745
167,suppressed,72564,1.0,0.010167824001973946,0.004190069817252772,0.9943703867903726,237.31594702694804,22.320700132065067,72505,72636,131,0.04368838253999612
168,suppressed,72601,1.0,0.009855835113629245,0.003961257680611709,0.9956812424782195,251.35482787488434,10.304247516390825,72539,72678,139,0.041545896558522914
169,suppressed,72494,1.0,0.009739457560440905,0.0030311866288443593,0.9930296367063814,327.6042548013529,22.86581793385657,72424,72576,152,0.03398895059119578
170,suppressed,73165,1.0,0.00833013483241984,0.0062402405164003,0.995899392359139,159.59311019210944,27.128698152589035,73111,73221,110,0.05825205896362225
171,suppressed,72566,0.9268010800943306,0.015016495735940064,0.0037256505222811034,0.9197835806273125,246.87865250016975,14.391483339645964,72501,72645,144,0.04482169991418889
172,suppressed,72538,1.0,0.012225507144512676,0.004487091487534338,0.9939036784492795,221.50287802476493,15.742033188737267,72478,72619,141,0.04812223904478738
173,suppressed,72610,1.0,0.008082145339334323,0.002765054216922439,0.9951210926552595,359.892072482705,23.23874343344895,72534,72693,159,0.030202579074713836
174,suppressed,72623,1.0,0.007582502831305839,0.0019823276396617596,0.9958255340676616,502.35163660310826,16.12056200261918,72539,72724,185,0.023441123948599915
175,skipped_low_snr,73863,0.07900615897410948,0.016458920533341085,0.021329384506921872,0.04451607874645482,2.0870775118713967,1.8632363980139695,,,,
176,suppressed,72577,1.0,0.01290301036232851,0.0031801570474750867,0.9938394344962966,312.5126903041987,21.091726134036822,72511,72657,146,0.03834426674212921
177,suppressed,72439,0.6575354962198281,0.00825637668452638,0.002441290091114707,0.6523124621471413,267.1998975137329,14.34847857368531,72364,72511,147,0.027786697413444035
178,suppressed,72442,1.0,0.017947339136005817,0.006269828873740011,0.9883034361151618,157.62845462249908,12.66314530612561,72382,72501,119,0.0681059701259259
179,suppressed,72647,1.0,0.013083096524415062,0.0036722187453893215,0.9929433445488285,270.3932999077261,15.554158952802936,72577,72718,141,0.04246084648752964
180,suppressed,72467,0.876694309397039,0.01162906724287913,0.00419181997413378,0.8686382505429532,207.22222230511062,15.198822078496685,72402,72533,131,0.045163627035949366
181,suppressed,72469,1.0,0.013438784630496688,0.004181124410348504,0.9915265760177567,237.14352377644542,10.805555518164654,72400,72540,140,0.046887779913284716
182,suppressed,72628,1.0,0.014382504350168036,0.004120014660395096,0.9928460999960717,240.98120561077346,16.23026587485809,72561,72699,138,0.04734262163332881
183,suppressed,72438,0.8037966350130282,0.012563866988675666,0.0036243158846505207,0.7942266004809247,219.1383493487928,12.177560918382202,72371,72506,135,0.04155839406587983
184,suppressed,72457,0.9609634050827951,0.015312677201369888,0.003749047389077903,0.9499402049356759,253.38175444331165,8.210331113873172,72385,72527,142,0.04530505631399311
185,suppressed,72437,0.899056214691262,0.013161293507903859,0.005343919578872283,0.8910134904551894,166.73407548607202,6.94035558552094,72378,72497,119,0.05591265013888212
186,suppressed,72470,0.4307940971265766,0.006933503649141663,0.0018115024573060411,0.42637997172851555,235.37366455610695,14.118548548101002,72403,72534,131,0.02142552330758999
187,suppressed,72455,1.0,0.011656543298232852,0.003939426809159932,0.9925647333871145,251.95663772181496,14.167764823412211,72386,72526,140,0.04317195777151231
188,suppressed,72573,1.0,0.012250509446214957,0.0054836928111711945,0.9931969204500609,181.11826366837207,20.8055023956559,72522,72633,111,0.05612005193558452
189,suppressed,72517,1.0,0.00965032232066181,0.002624203876853457,0.993447010791243,378.57081896488637,22.588640938209647,72447,72594,147,0.030643953335489464
190,suppressed,72636,1.0,0.01004779862939912,0.0051730202411086985,0.995611465156017,192.46231770835567,12.195025877128938,72579,72698,119,0.05143196055826871
191,suppressed,72513,1.0,0.010426273408164561,0.003999139344905134,0.9936597970257335,248.46841065731977,25.907522104907056,72450,72581,131,0.04241938816740563
192,suppressed,72553,1.0,0.011197296238398784,0.004153769539567551,0.9927993426674548,239.01165753428273,15.616986963460866,72491,72619,128,0.04442745255493919
193,skipped_low_snr,72569,0.12943644728973658,0.018197758193489677,0.013449320255524698,0.11886061638171755,8.837667192354358,1.1918325239854837,,,,
194,suppressed,72422,0.9932584675729339,0.017912009006622452,0.00712438202491352,0.9817657047997002,137.80363003647568,13.359132319075004,72367,72476,109,0.07490706520593061
195,suppressed,72564,1.0,0.00936199162098508,0.0031794472758626966,0.9951484570925957,312.9941687183904,19.377893348861562,72499,72638,139,0.03479756982788665
196,suppressed,72533,1.0,0.013068441896571747,0.002588126680159397,0.9929321821003041,383.6489881705294,19.594977289487325,72463,72620,157,0.033773455337846925
197,suppressed,72535,1.0,0.006272197980743691,0.0015290803746919625,0.9959466053525327,651.3369877977598,18.736777852985373,72450,72649,199,0.01850484097827939
198,suppressed,72572,1.0,0.008183199168771464,0.0022106428247919935,0.9961898074564246,450.6335425534694,24.495488383075045,72489,72675,186,0.025868341767107412
199,suppressed,72465,0.9203463568936688,0.026587247303038155,0.010889138635815317,0.901390382755796,82.77885082581695,18.242341616798136,72429,72506,77,0.11370035638956069
200,suppressed,72508,1.0,0.00654839445103687,0.0023948486647005166,0.994906875229885,415.4362193714237,30.481576731244235,72431,72597,166,0.025707183768641003
201,suppressed,72453,1.0,0.011891633423421467,0.0035878111774967493,0.9922371458118217,276.55779435530803,12.676527998900399,72381,72517,136,0.04059412284339546
202,suppressed,72518,1.0,0.008207480955704338,0.0034488669867925674,0.9946690012823387,288.4045702810293,10.859365814908271,72456,72588,132,0.03579841685004488
203,suppressed,72552,0.8708123880866292,0.009753663520800947,0.0028885852383865526,0.8643512002636962,299.22994439537047,17.99941062227855,72480,72623,143,0.03286234542789337
204,suppressed,72479,1.0,0.013248599183948957,0.004569542055611117,0.991241792073796,216.92366106065532,20.1470401944576,72412,72537,125,0.04980493562883789
205,suppressed,72537,1.0,0.009019500678524774,0.0024024621855175117,0.9940954446796396,413.78193199969246,16.954887592148857,72461,72628,167,0.028239198162664868
206,suppressed,72490,1.0,0.015444971944525383,0.006072224435518494,0.9917173417918952,163.3202712322366,16.505109814935228,72427,72553,126,0.06402276742867333
207,suppressed,72473,0.46660702492593337,0.00672389020841818,0.001879390684153068,0.46250008942126025,246.09044480268992,15.630675149902412,72406,72539,133,0.021759015681642725
208,suppressed,72591,1.0,0.013791014966273352,0.003613671742108605,0.9929589454221889,274.7784016604645,16.968592766908674,72525,72663,138,0.04270038890314219
209,suppressed,72660,1.0,0.01232048927776065,0.005631758320043748,0.9952047055902019,176.71296405746173,7.953355478195959,72600,72725,125,0.05737455583811064
210,suppressed,73152,1.0,0.008311756388387206,0.006399942138293658,0.9957648164194316,155.5896592347819,18.138252080636498,73102,73202,100,0.059511293494736474
211,suppressed,72578,0.7255248264994137,0.00755334337863745,0.002876917329731295,0.7202960895462609,250.37079866787025,29.824756079450605,72515,72650,135,0.03056868201648781
212,suppressed,72567,1.0,0.01503953953602559,0.0037734740906500037,0.9934562980781962,263.273650278878,15.518053530283412,72507,72650,143,0.04522733226122562
213,suppressed,72544,1.0,0.012472959028913717,0.003820155848937337,0.9933783267085085,260.03607339340334,19.237838131524942,72483,72615,132,0.04303420582041241
214,skipped_low_snr,73477,0.03597367236942848,0.0038458952007076673,0.0032778570400192183,0.031151133638975856,9.503505875531781,1.7415960662413055,,,,
215,suppressed,72308,1.0,0.01778467672880942,0.007761540621899336,0.9874328011632442,127.22123728595629,12.894889381948387,72250,72359,109,0.07987700170400411
216,suppressed,72435,0.4074320224613931,0.0077360046471960315,0.0029019220322175523,0.4028233355442834,138.81259767563748,14.94442338450663,72379,72491,112,0.03095138090493645
217,suppressed,72459,1.0,0.013465205467036567,0.003580136680334992,0.9905765630552388,276.68680039404273,16.870840683371185,72385,72529,144,0.042106298909716504
218,suppressed,72590,0.8990393013785418,0.008400654073731105,0.0026238627896682906,0.8953227779866699,341.2231697145478,18.901263646194447,72523,72671,148,0.02939155639107743
219,suppressed,72382,1.0,0.01411579628097663,0.003518332503723469,0.9896618440994277,281.28718449778796,16.746776766246253,72311,72449,138,0.04226245631076438
220,suppressed,72451,1.0,0.01265563691056397,0.003345311983084878,0.9914321907627651,296.36464275254724,17.552746319271616,72382,72523,141,0.03941813277524299
221,skipped_low_snr,73477,0.03504556545782192,0.0034564304687468867,0.0030798573585658576,0.030506777369849115,9.905256581121233,1.8135029870213522,,,,
222,suppressed,72621,1.0,0.013560088799999537,0.004044182472307356,0.9942314887072907,245.84239101853504,13.318028605473287,72560,72697,137,0.045913548578458384
223,suppressed,72540,1.0,0.013321934020765641,0.0035152737626017814,0.9914683736303754,282.0458492247141,11.597056470171875,72471,72617,146,0.04144412412157989
224,suppressed,72582,1.0,0.013181577092885064,0.0035717655722430153,0.994492881772037,278.431734014254,17.044041622233372,72521,72655,134,0.04175570167082919
225,suppressed,72437,0.5669850147769431,0.008732231671576947,0.0023585925221815173,0.561334777045192,237.995657056523,10.39215829037109,72362,72506,144,0.027600971849029085
226,suppressed,72672,1.0,0.011127582019927515,0.0037612636652813607,0.9943448095422425,264.3645588371324,21.10506592311238,72600,72752,152,0.0412176913421784
227,suppressed,72538,1.0,0.008821465595632523,0.002090313788727173,0.994531006478012,475.7807233734025,24.96182341272273,72462,72640,178,0.025543975905449906
228,suppressed,72557,1.0,0.016126328757837836,0.004620830095279872,0.9918533709286415,214.64831003888435,14.13430863776433,72497,72629,132,0.05309296952007681
229,suppressed,72527,1.0,0.007893052266901956,0.0021960165736293643,0.9938052716399152,452.5490761654179,15.07464858581637,72444,72603,159,0.02546118485593687
230,suppressed,72605,1.0,0.011061098315395831,0.004330478247734047,0.9940924726263627,229.55720263611263,16.690048145091627,72543,72672,129,0.04570492429726821
231,suppressed,72526,1.0,0.007697733434254163,0.002808612624291208,0.9959768184614974,354.61523239177416,26.374512644110027,72454,72615,161,0.030166634428583826
232,suppressed,72464,1.0,0.01666015185765994,0.004845902827450229,0.9893683848604313,204.16595629116395,14.387287308324408,72400,72525,125,0.05542737447726177
233,suppressed,73181,1.0,0.006453645367027083,0.004014396100286471,0.9960721887972079,248.1250389631774,27.88197225674409,73117,73242,125,0.03856881416931885
234,suppressed,72480,1.0,0.019561811178750763,0.00791348318489195,0.9872164067634293,124.75118524901606,10.538033590528185,72423,72539,116,0.08286967665788636
235,suppressed,72519,1.0,0.008086049186116634,0.003878044577119707,0.9939163238205888,256.2931663252794,23.271841150196938,72451,72583,132,0.03911040580307429
236,suppressed,72637,1.0,0.008284266675051648,0.0033402241771705197,0.9960983082910934,298.2130107012402,22.294947486357085,72570,72714,144,0.0350060600924158
237,suppressed,72575,1.0,0.008592068799450653,0.002686113865831499,0.9951829570650612,370.4917240196732,22.93168434143398,72506,72655,149,0.030080979726102644
238,skipped_low_snr,73469,0.037817497132625257,0.0034462226220574885,0.003186002392777308,0.03321517795568167,10.425346205320102,1.710215572526565,,,,
239,suppressed,72615,0.7994309243585953,0.01306148303157286,0.003967980426935152,0.7926130972711161,199.75226991815745,10.964768942946714,72555,72679,124,0.044805326447054074
240,suppressed,72438,1.0,0.01643757658374021,0.003760791259665315,0.9878297313105331,262.66539754680326,12.775674968295402,72370,72508,138,0.046523906661062736
241,suppressed,72657,0.7797856797321084,0.010218066739589804,0.004533390650518239,0.7752012168926344,170.99810641820963,15.431925691449738,72594,72730,136,0.04648519194373572
242,suppressed,73117,1.0,0.009935645554129555,0.006798089190638445,0.9933590357500722,146.12327198031076,23.045886564940783,73060,73173,113,0.06432035907923711
243,suppressed,73195,1.0,0.009074972831400043,0.006101083725508492,0.9942523981884696,162.96324438747217,21.141168418935923,73140,73249,109,0.05788364263546798
244,suppressed,72545,1.0,0.009779750408097344,0.005103908330805543,0.9937543330500239,194.70458100746902,15.645595679923535,72491,72604,113,0.05061101705454169
245,suppressed,72439,0.34042847008971033,0.00663125129237545,0.0023081777524485195,0.3360607253651781,145.5956869043921,11.456618419329418,72377,72500,123,0.025096673311963608
246,suppressed,72588,1.0,0.007157010561405816,0.0027645442397648446,0.9958216385178199,360.21186573687305,31.559496423052764,72520,72674,154,0.029273364479524572
247,suppressed,72480,1.0,0.01365867679824305,0.0045880211156355075,0.9911038260077625,216.01989202494772,14.052408500104654,72416,72544,128,0.05036284572332711
248,suppressed,72475,0.9764975155562791,0.012828165749517142,0.0037444805449116086,0.9673688820362218,258.3452819245606,16.789977282858757,72406,72545,139,0.042784010108810014
