Normalization auto-check: sampled range [0, 1] -> normalize=False
Samples: train=7736, val=1934, test=0; spectrum_length=131072
Using device=cuda:1, num_workers=8, bin_sizes=[256, 512, 1024, 2048]
Model parameters: 2,802,624
/home/nmrbox/0012/shasharma/Desktop/NMR_Metabolomics/code/training/train_jigsaw_spectra.py:437: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  autocast_context = torch.cuda.amp.autocast() if device.type == "cuda" else nullcontext()
Epoch 255: train_loss=2.6325, train_acc=0.424, val_loss=2.5746, best=2.5674, patience=2/50
Epoch 256: train_loss=2.6326, train_acc=0.425, val_loss=2.5771, best=2.5674, patience=3/50
Epoch 257: train_loss=2.6321, train_acc=0.424, val_loss=2.5738, best=2.5674, patience=4/50
Epoch 258: train_loss=2.6314, train_acc=0.424, val_loss=2.5693, best=2.5674, patience=5/50
Epoch 259: train_loss=2.6311, train_acc=0.425, val_loss=2.5660, best=2.5660, patience=0/50
Epoch 260: train_loss=2.6304, train_acc=0.425, val_loss=2.5731, best=2.5660, patience=1/50
Epoch 261: train_loss=2.6302, train_acc=0.425, val_loss=2.5691, best=2.5660, patience=2/50
Epoch 262: train_loss=2.6296, train_acc=0.425, val_loss=2.5689, best=2.5660, patience=3/50
Epoch 263: train_loss=2.6291, train_acc=0.425, val_loss=2.5758, best=2.5660, patience=4/50
Epoch 264: train_loss=2.6287, train_acc=0.425, val_loss=2.5688, best=2.5660, patience=5/50
Epoch 265: train_loss=2.6280, train_acc=0.425, val_loss=2.5687, best=2.5660, patience=6/50
Epoch 266: train_loss=2.6281, train_acc=0.425, val_loss=2.5712, best=2.5660, patience=7/50
Epoch 267: train_loss=2.6271, train_acc=0.425, val_loss=2.5804, best=2.5660, patience=8/50
Epoch 268: train_loss=2.6273, train_acc=0.425, val_loss=2.5720, best=2.5660, patience=9/50
Epoch 269: train_loss=2.6262, train_acc=0.425, val_loss=2.5703, best=2.5660, patience=10/50
Epoch 270: train_loss=2.6260, train_acc=0.425, val_loss=2.5695, best=2.5660, patience=11/50
Epoch 271: train_loss=2.6256, train_acc=0.425, val_loss=2.5692, best=2.5660, patience=12/50
Epoch 272: train_loss=2.6250, train_acc=0.426, val_loss=2.5717, best=2.5660, patience=13/50
Epoch 273: train_loss=2.6247, train_acc=0.426, val_loss=2.5683, best=2.5660, patience=14/50
Epoch 274: train_loss=2.6239, train_acc=0.426, val_loss=2.5699, best=2.5660, patience=15/50
Epoch 275: train_loss=2.6241, train_acc=0.426, val_loss=2.5657, best=2.5657, patience=0/50
Epoch 276: train_loss=2.6231, train_acc=0.426, val_loss=2.5638, best=2.5638, patience=0/50
Epoch 277: train_loss=2.6226, train_acc=0.426, val_loss=2.5657, best=2.5638, patience=1/50
Epoch 278: train_loss=2.6222, train_acc=0.426, val_loss=2.5663, best=2.5638, patience=2/50
Epoch 279: train_loss=2.6224, train_acc=0.426, val_loss=2.5689, best=2.5638, patience=3/50
Epoch 280: train_loss=2.6216, train_acc=0.426, val_loss=2.5699, best=2.5638, patience=4/50
Epoch 281: train_loss=2.6212, train_acc=0.426, val_loss=2.5696, best=2.5638, patience=5/50
Epoch 282: train_loss=2.6209, train_acc=0.426, val_loss=2.5689, best=2.5638, patience=6/50
Epoch 283: train_loss=2.6202, train_acc=0.426, val_loss=2.5737, best=2.5638, patience=7/50
Epoch 284: train_loss=2.6202, train_acc=0.427, val_loss=2.5615, best=2.5615, patience=0/50
Epoch 285: train_loss=2.6195, train_acc=0.426, val_loss=2.5641, best=2.5615, patience=1/50
Epoch 286: train_loss=2.6191, train_acc=0.427, val_loss=2.5671, best=2.5615, patience=2/50
Epoch 287: train_loss=2.6188, train_acc=0.427, val_loss=2.5608, best=2.5608, patience=0/50
Epoch 288: train_loss=2.6185, train_acc=0.427, val_loss=2.5691, best=2.5608, patience=1/50
Epoch 289: train_loss=2.6178, train_acc=0.427, val_loss=2.5729, best=2.5608, patience=2/50
Epoch 290: train_loss=2.6177, train_acc=0.427, val_loss=2.5644, best=2.5608, patience=3/50
Epoch 291: train_loss=2.6173, train_acc=0.427, val_loss=2.5626, best=2.5608, patience=4/50
Epoch 292: train_loss=2.6167, train_acc=0.427, val_loss=2.5657, best=2.5608, patience=5/50
Epoch 293: train_loss=2.6163, train_acc=0.427, val_loss=2.5635, best=2.5608, patience=6/50
Epoch 294: train_loss=2.6153, train_acc=0.427, val_loss=2.5632, best=2.5608, patience=7/50
Epoch 295: train_loss=2.6157, train_acc=0.427, val_loss=2.5723, best=2.5608, patience=8/50
Epoch 296: train_loss=2.6152, train_acc=0.427, val_loss=2.5604, best=2.5604, patience=0/50
Epoch 297: train_loss=2.6148, train_acc=0.427, val_loss=2.5632, best=2.5604, patience=1/50
Epoch 298: train_loss=2.6148, train_acc=0.427, val_loss=2.5672, best=2.5604, patience=2/50
Epoch 299: train_loss=2.6137, train_acc=0.428, val_loss=2.5622, best=2.5604, patience=3/50
Epoch 300: train_loss=2.6133, train_acc=0.427, val_loss=2.5616, best=2.5604, patience=4/50
Epoch 301: train_loss=2.6130, train_acc=0.427, val_loss=2.5617, best=2.5604, patience=5/50
Epoch 302: train_loss=2.6126, train_acc=0.428, val_loss=2.5590, best=2.5590, patience=0/50
Epoch 303: train_loss=2.6125, train_acc=0.428, val_loss=2.5580, best=2.5580, patience=0/50
Epoch 304: train_loss=2.6119, train_acc=0.428, val_loss=2.5607, best=2.5580, patience=1/50
Epoch 305: train_loss=2.6115, train_acc=0.428, val_loss=2.5663, best=2.5580, patience=2/50
Epoch 306: train_loss=2.6111, train_acc=0.428, val_loss=2.5624, best=2.5580, patience=3/50
Epoch 307: train_loss=2.6106, train_acc=0.428, val_loss=2.5599, best=2.5580, patience=4/50
Epoch 308: train_loss=2.6110, train_acc=0.428, val_loss=2.5639, best=2.5580, patience=5/50
Epoch 309: train_loss=2.6101, train_acc=0.428, val_loss=2.5649, best=2.5580, patience=6/50
Epoch 310: train_loss=2.6098, train_acc=0.428, val_loss=2.5641, best=2.5580, patience=7/50
Epoch 311: train_loss=2.6095, train_acc=0.428, val_loss=2.5594, best=2.5580, patience=8/50
Epoch 312: train_loss=2.6088, train_acc=0.428, val_loss=2.5595, best=2.5580, patience=9/50
Epoch 313: train_loss=2.6086, train_acc=0.428, val_loss=2.5567, best=2.5567, patience=0/50
Epoch 314: train_loss=2.6084, train_acc=0.428, val_loss=2.5560, best=2.5560, patience=0/50
Epoch 315: train_loss=2.6081, train_acc=0.428, val_loss=2.5585, best=2.5560, patience=1/50
Epoch 316: train_loss=2.6082, train_acc=0.428, val_loss=2.5587, best=2.5560, patience=2/50
Epoch 317: train_loss=2.6076, train_acc=0.428, val_loss=2.5586, best=2.5560, patience=3/50
Epoch 318: train_loss=2.6069, train_acc=0.429, val_loss=2.5621, best=2.5560, patience=4/50
Epoch 319: train_loss=2.6066, train_acc=0.429, val_loss=2.5557, best=2.5557, patience=0/50
Epoch 320: train_loss=2.6065, train_acc=0.429, val_loss=2.5542, best=2.5542, patience=0/50
Epoch 321: train_loss=2.6063, train_acc=0.429, val_loss=2.5614, best=2.5542, patience=1/50
Epoch 322: train_loss=2.6057, train_acc=0.429, val_loss=2.5604, best=2.5542, patience=2/50
Epoch 323: train_loss=2.6055, train_acc=0.429, val_loss=2.5577, best=2.5542, patience=3/50
Epoch 324: train_loss=2.6053, train_acc=0.429, val_loss=2.5578, best=2.5542, patience=4/50
Epoch 325: train_loss=2.6049, train_acc=0.429, val_loss=2.5622, best=2.5542, patience=5/50
Epoch 326: train_loss=2.6045, train_acc=0.429, val_loss=2.5599, best=2.5542, patience=6/50
Epoch 327: train_loss=2.6042, train_acc=0.429, val_loss=2.5571, best=2.5542, patience=7/50
Epoch 328: train_loss=2.6039, train_acc=0.429, val_loss=2.5583, best=2.5542, patience=8/50
Epoch 329: train_loss=2.6039, train_acc=0.429, val_loss=2.5548, best=2.5542, patience=9/50
Epoch 330: train_loss=2.6036, train_acc=0.429, val_loss=2.5628, best=2.5542, patience=10/50
Epoch 331: train_loss=2.6035, train_acc=0.429, val_loss=2.5583, best=2.5542, patience=11/50
Epoch 332: train_loss=2.6030, train_acc=0.429, val_loss=2.5560, best=2.5542, patience=12/50
Epoch 333: train_loss=2.6024, train_acc=0.429, val_loss=2.5571, best=2.5542, patience=13/50
Epoch 334: train_loss=2.6029, train_acc=0.429, val_loss=2.5616, best=2.5542, patience=14/50
Epoch 335: train_loss=2.6022, train_acc=0.429, val_loss=2.5507, best=2.5507, patience=0/50
Epoch 336: train_loss=2.6021, train_acc=0.429, val_loss=2.5592, best=2.5507, patience=1/50
Epoch 337: train_loss=2.6018, train_acc=0.429, val_loss=2.5573, best=2.5507, patience=2/50
Epoch 338: train_loss=2.6016, train_acc=0.429, val_loss=2.5576, best=2.5507, patience=3/50
Epoch 339: train_loss=2.6009, train_acc=0.429, val_loss=2.5559, best=2.5507, patience=4/50
Epoch 340: train_loss=2.6011, train_acc=0.429, val_loss=2.5538, best=2.5507, patience=5/50
Epoch 341: train_loss=2.6007, train_acc=0.429, val_loss=2.5600, best=2.5507, patience=6/50
Epoch 342: train_loss=2.6002, train_acc=0.430, val_loss=2.5525, best=2.5507, patience=7/50
Epoch 343: train_loss=2.5999, train_acc=0.430, val_loss=2.5571, best=2.5507, patience=8/50
Epoch 344: train_loss=2.5998, train_acc=0.430, val_loss=2.5505, best=2.5505, patience=0/50
Epoch 345: train_loss=2.5993, train_acc=0.430, val_loss=2.5525, best=2.5505, patience=1/50
Epoch 346: train_loss=2.5995, train_acc=0.430, val_loss=2.5540, best=2.5505, patience=2/50
Epoch 347: train_loss=2.5996, train_acc=0.430, val_loss=2.5521, best=2.5505, patience=3/50
Epoch 348: train_loss=2.5988, train_acc=0.430, val_loss=2.5583, best=2.5505, patience=4/50
Epoch 349: train_loss=2.5985, train_acc=0.430, val_loss=2.5514, best=2.5505, patience=5/50
Epoch 350: train_loss=2.5988, train_acc=0.430, val_loss=2.5549, best=2.5505, patience=6/50
Epoch 351: train_loss=2.5984, train_acc=0.430, val_loss=2.5582, best=2.5505, patience=7/50
Epoch 352: train_loss=2.5984, train_acc=0.430, val_loss=2.5529, best=2.5505, patience=8/50
Epoch 353: train_loss=2.5982, train_acc=0.430, val_loss=2.5528, best=2.5505, patience=9/50
Epoch 354: train_loss=2.5979, train_acc=0.430, val_loss=2.5525, best=2.5505, patience=10/50
Epoch 355: train_loss=2.5974, train_acc=0.430, val_loss=2.5544, best=2.5505, patience=11/50
Epoch 356: train_loss=2.5976, train_acc=0.430, val_loss=2.5575, best=2.5505, patience=12/50
Epoch 357: train_loss=2.5974, train_acc=0.430, val_loss=2.5522, best=2.5505, patience=13/50
Epoch 358: train_loss=2.5971, train_acc=0.430, val_loss=2.5524, best=2.5505, patience=14/50
Epoch 359: train_loss=2.5967, train_acc=0.430, val_loss=2.5550, best=2.5505, patience=15/50
Epoch 360: train_loss=2.5968, train_acc=0.430, val_loss=2.5522, best=2.5505, patience=16/50
Epoch 361: train_loss=2.5965, train_acc=0.430, val_loss=2.5521, best=2.5505, patience=17/50
Epoch 362: train_loss=2.5964, train_acc=0.430, val_loss=2.5542, best=2.5505, patience=18/50
Epoch 363: train_loss=2.5966, train_acc=0.430, val_loss=2.5528, best=2.5505, patience=19/50
Epoch 364: train_loss=2.5962, train_acc=0.430, val_loss=2.5502, best=2.5502, patience=0/50
Epoch 365: train_loss=2.5960, train_acc=0.430, val_loss=2.5555, best=2.5502, patience=1/50
Epoch 366: train_loss=2.5957, train_acc=0.430, val_loss=2.5549, best=2.5502, patience=2/50
Epoch 367: train_loss=2.5959, train_acc=0.430, val_loss=2.5547, best=2.5502, patience=3/50
Epoch 368: train_loss=2.5955, train_acc=0.431, val_loss=2.5519, best=2.5502, patience=4/50
Epoch 369: train_loss=2.5952, train_acc=0.431, val_loss=2.5532, best=2.5502, patience=5/50
Epoch 370: train_loss=2.5953, train_acc=0.430, val_loss=2.5549, best=2.5502, patience=6/50
Epoch 371: train_loss=2.5954, train_acc=0.430, val_loss=2.5553, best=2.5502, patience=7/50
Epoch 372: train_loss=2.5950, train_acc=0.430, val_loss=2.5532, best=2.5502, patience=8/50
Epoch 373: train_loss=2.5951, train_acc=0.431, val_loss=2.5527, best=2.5502, patience=9/50
Epoch 374: train_loss=2.5950, train_acc=0.430, val_loss=2.5533, best=2.5502, patience=10/50
Epoch 375: train_loss=2.5948, train_acc=0.431, val_loss=2.5541, best=2.5502, patience=11/50
Epoch 376: train_loss=2.5946, train_acc=0.431, val_loss=2.5525, best=2.5502, patience=12/50
Epoch 377: train_loss=2.5945, train_acc=0.431, val_loss=2.5519, best=2.5502, patience=13/50
Epoch 378: train_loss=2.5944, train_acc=0.431, val_loss=2.5533, best=2.5502, patience=14/50
Epoch 379: train_loss=2.5945, train_acc=0.431, val_loss=2.5517, best=2.5502, patience=15/50
Epoch 380: train_loss=2.5941, train_acc=0.431, val_loss=2.5531, best=2.5502, patience=16/50
Epoch 381: train_loss=2.5941, train_acc=0.431, val_loss=2.5523, best=2.5502, patience=17/50
Epoch 382: train_loss=2.5940, train_acc=0.431, val_loss=2.5537, best=2.5502, patience=18/50
Epoch 383: train_loss=2.5939, train_acc=0.431, val_loss=2.5512, best=2.5502, patience=19/50
Epoch 384: train_loss=2.5937, train_acc=0.431, val_loss=2.5518, best=2.5502, patience=20/50
Epoch 385: train_loss=2.5936, train_acc=0.431, val_loss=2.5526, best=2.5502, patience=21/50
Epoch 386: train_loss=2.5937, train_acc=0.431, val_loss=2.5529, best=2.5502, patience=22/50
Epoch 387: train_loss=2.5941, train_acc=0.431, val_loss=2.5516, best=2.5502, patience=23/50
Epoch 388: train_loss=2.5935, train_acc=0.431, val_loss=2.5525, best=2.5502, patience=24/50
Epoch 389: train_loss=2.5936, train_acc=0.431, val_loss=2.5522, best=2.5502, patience=25/50
Epoch 390: train_loss=2.5935, train_acc=0.431, val_loss=2.5525, best=2.5502, patience=26/50
Epoch 391: train_loss=2.5936, train_acc=0.431, val_loss=2.5524, best=2.5502, patience=27/50
Epoch 392: train_loss=2.5932, train_acc=0.431, val_loss=2.5503, best=2.5502, patience=28/50
Epoch 393: train_loss=2.5935, train_acc=0.431, val_loss=2.5523, best=2.5502, patience=29/50
Epoch 394: train_loss=2.5934, train_acc=0.431, val_loss=2.5528, best=2.5502, patience=30/50
Epoch 395: train_loss=2.5936, train_acc=0.431, val_loss=2.5519, best=2.5502, patience=31/50
Epoch 396: train_loss=2.5934, train_acc=0.431, val_loss=2.5517, best=2.5502, patience=32/50
Epoch 397: train_loss=2.5932, train_acc=0.431, val_loss=2.5530, best=2.5502, patience=33/50
Epoch 398: train_loss=2.5936, train_acc=0.431, val_loss=2.5520, best=2.5502, patience=34/50
Epoch 399: train_loss=2.5934, train_acc=0.431, val_loss=2.5525, best=2.5502, patience=35/50
Epoch 400: train_loss=2.5936, train_acc=0.431, val_loss=2.5521, best=2.5502, patience=36/50
{
  "run_name": "multibin/20260725_085608",
  "best_val_loss": 2.5502202227467397,
  "best_checkpoint": "models/jigsaw/multibin/20260725_085608/multibin_20260725_085608_best.pth",
  "epochs_completed": 400,
  "bin_sizes": [
    256,
    512,
    1024,
    2048
  ],
  "results_dir": "results/jigsaw/multibin/20260725_085608"
}
