row_index,shape_corr_excl_water_edta
271,0.12604319422296623
272,0.12604319422296667
273,0.29359626494351476
274,0.36476389659660235
275,0.3574578223114469
276,0.12297657233969235
277,0.12297657233969275
278,0.09707606011444557
279,0.0970760601144457
280,0.1258161855945617
281,0.1258161855945613
282,0.09351558567193914
283,0.37213476947943847
284,0.4013907424336578
285,0.12511768966698752
286,0.07912311493548727
287,0.35056192059922875
288,0.30495831910024235
289,0.08551487055485753
290,0.05607446542022
291,0.056074465420219856
292,0.05753859202779617
293,0.030442940682749726
294,0.07710461242146364
295,0.07710461242146356
296,0.33580412610930516
297,0.1483652327064109
298,0.03913255911629569
299,0.3508572278011594
300,0.061915365878087804
301,0.04194783198062437
302,0.08004212216415238
303,0.3799451206720676
304,0.380627841883653
305,0.372351942746437
306,0.3792231176679612
307,0.06939254294229429
308,0.3630792848604998
309,0.11595663937356131
310,0.11595663937356038
311,0.08646884378456209
312,0.05528783535697545
313,0.10570354635793089
314,0.10570354635793129
315,0.34520018747376907
316,0.1039115523327508
317,0.1039115523327504
318,0.35662720696164885
319,0.048036735569507494
320,0.13462535885448973
321,0.11518040028667602
322,0.11518040028667562
323,0.06518491699351353
324,0.0337020904712528
325,0.3706025215020846
326,0.35639386468579165
327,0.34828750862145313
328,0.07045475799227863
329,0.16168437817701675
330,0.161684378177017
331,0.038642187070775796
332,0.0342468564760115
333,0.03836205633787693
334,0.07546220244511506
335,0.07798700698392597
336,0.08629009032588858
337,0.09427968505169454
338,0.09427968505169583
339,0.09812153920938453
340,0.01584562953250063
341,0.08770938602994356
342,0.08770938602994399
343,0.0749766757515593
344,0.3276827692213378
345,0.04856110688121728
346,0.12153550995023962
347,0.12027047833396154
348,0.12027047833396007
349,0.09036807650708928
350,0.10437686364955523
351,0.07547590002472743
352,0.0321840041099633
353,0.1506977379034013
354,0.36757341346732136
355,0.1412163820864195
356,0.14121638208641976
357,0.10308380375506639
358,0.04319434687804871
359,0.08841406918486912
360,0.04040032708475309
361,0.31354286476311694
362,0.3667231760247647
363,0.34500066529851003
364,0.11116425829113213
365,0.11116425829113288
366,0.32613182689427417
367,0.13573682328836195
368,0.1357368232883613
369,0.3124595024938293
370,0.20804361962005044
371,0.049861446296354105
372,0.31600000828027486
373,0.046004208832339084
374,0.35397114793905965
375,0.11239814715353359
376,0.11239814715353588
377,0.09488018026939263
378,0.363941454143978
379,0.11874759378898365
380,0.1026256665066207
381,0.10262566650662094
382,0.36126557275149884
383,0.3517472741151945
384,0.1451362955647075
385,0.14513629556470675
386,0.2997416242078952
387,0.1190611059783681
388,0.32443672430282233
389,0.37571537138237343
390,0.3237478963877786
391,0.05517038857693029
392,0.362431667384342
393,0.34041446723381336
394,0.05752882850244765
395,0.3121488999483029
396,0.09841746300180527
397,0.12697500472704437
